Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737896.07,1.41,4.5124637,4.4213078,4.5877661,0.62349843,2020-04-15 01:40:47.999995576,0.0
737896.18,1.16,4.5090067,4.4178508,4.5843091,0.62456699,2020-04-15 04:19:12.000004423,0.0
737896.3,1.16,4.5114319,4.420276,4.5867343,0.62524085,2020-04-15 07:12:00.000004026,0.0
737896.51,1.0,4.5336341,4.4424782,4.6089365,0.62130673,2020-04-15 12:14:24.000000803,0.0
737896.56,2.0,4.5576949,4.466539,4.6329973,0.61788701,2020-04-15 13:26:24.000004829,0.0
737896.62,1.0,4.5610235,4.4698676,4.6363259,0.6193305,2020-04-15 14:52:47.999999593,0.0
737896.64,1.32,4.5660744,4.4749185,4.6413768,0.61743216,2020-04-15 15:21:36.000001209,0.0
737896.64,1.32,4.5660744,4.4749185,4.6413768,0.61620022,2020-04-15 15:21:36.000001209,0.0
737896.64,1.63,4.5720652,4.4809092,4.6473676,0.61743216,2020-04-15 15:21:36.000001209,0.0
737896.64,1.63,4.5720652,4.4809092,4.6473676,0.61620022,2020-04-15 15:21:36.000001209,0.0
737896.8,1.84,4.5767579,4.4856019,4.6520603,0.61577774,2020-04-15 19:12:00.000004026,0.0
737896.82,1.94,4.576376,4.4852201,4.6516784,0.61517401,2020-04-15 19:40:47.999995576,0.0
737896.86,1.53,4.5823184,4.4911624,4.6576208,0.61360004,2020-04-15 20:38:23.999998790,0.0
737896.88,1.0,4.5890653,4.4979094,4.6643677,0.61244499,2020-04-15 21:07:12.000000406,0.0
737896.97,1.63,4.5902255,4.4990695,4.6655279,0.61252644,2020-04-15 23:16:47.999997589,0.0
737896.99,1.57,4.6030282,4.5118723,4.6783306,0.60999695,2020-04-15 23:45:35.999999196,0.0
737897.06,1.53,4.6101772,4.5190213,4.6854796,0.60500673,2020-04-16 01:26:24.000004829,0.0
737897.1,1.0,4.6076695,4.5165135,4.6829719,0.60713724,2020-04-16 02:23:59.999997986,0.0
737897.13,1.47,4.5975571,4.5064011,4.6728595,0.60041373,2020-04-16 03:07:12.000000406,0.0
737897.37,1.53,4.5929396,4.5017837,4.668242,0.60008719,2020-04-16 08:52:47.999999593,0.0
737897.8,1.94,4.5895066,4.4983506,4.664809,0.60296995,2020-04-16 19:12:00.000004026,0.0
737897.83,1.41,4.5880493,4.4968934,4.6633517,0.60185491,2020-04-16 19:55:11.999996379,0.0
737897.85,1.84,4.5936259,4.50247,4.6689283,0.60022713,2020-04-16 20:23:59.999997986,0.0
737898.01,1.41,4.6016715,4.5105156,4.6769739,0.59589642,2020-04-17 00:14:24.000000803,0.0
737898.07,1.32,4.6017738,4.5106179,4.6770762,0.59596111,2020-04-17 01:40:47.999995576,0.0
737898.16,1.6,4.6037245,4.5125686,4.6790269,0.58913543,2020-04-17 03:50:24.000002816,0.0
737898.16,1.6,4.6037245,4.5125686,4.6790269,0.58958393,2020-04-17 03:50:24.000002816,0.0
737898.16,1.57,4.6019651,4.5108092,4.6772675,0.58913543,2020-04-17 03:50:24.000002816,0.0
737898.16,1.57,4.6019651,4.5108092,4.6772675,0.58958393,2020-04-17 03:50:24.000002816,0.0
737898.25,1.32,4.5999121,4.5087562,4.6752145,0.58934652,2020-04-17 06:00:00.000000000,0.0
737898.41,1.11,4.6014138,4.5102578,4.6767162,0.59043914,2020-04-17 09:50:24.000002816,0.0
737898.47,1.0,4.5989675,4.5078116,4.6742699,0.59491005,2020-04-17 11:16:47.999997589,0.0
737898.53,1.53,4.6096926,4.5185367,4.684995,0.58979218,2020-04-17 12:43:12.000002410,0.0
737898.6,1.16,4.6084243,4.5172684,4.6837267,0.5846933,2020-04-17 14:23:59.999997986,0.0
737898.72,1.32,4.6057478,4.5145919,4.6810502,0.58462629,2020-04-17 17:16:47.999997589,0.0
737898.77,1.53,4.6073064,4.5161505,4.6826088,0.58515488,2020-04-17 18:28:48.000001607,0.0
737898.83,1.84,4.6153442,4.5241883,4.6906466,0.58453318,2020-04-17 19:55:11.999996379,0.0
737898.84,1.63,4.6184888,4.5273329,4.6937912,0.58695057,2020-04-17 20:09:35.999997183,0.0
737898.93,1.41,4.6169714,4.5258155,4.6922738,0.58357577,2020-04-17 22:19:12.000004423,0.0
737899.01,1.41,4.6155944,4.5244384,4.6908968,0.5832177,2020-04-18 00:14:24.000000803,0.0
