Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737334.6,0.63,4.4669622,4.3758063,4.5422646,0.61522054,2018-10-01 14:23:59.999997986,0
737334.84,1.84,4.466673,4.3755171,4.5419754,0.61412531,2018-10-01 20:09:35.999997183,0
737335.16,1.63,4.46312,4.371964,4.5384224,0.61912469,2018-10-02 03:50:24.000002816,0
737335.27,0.79,4.4608309,4.369675,4.5361333,0.6182705,2018-10-02 06:28:48.000001607,0
737335.34,0.58,4.4590189,4.367863,4.5343213,0.61452351,2018-10-02 08:09:35.999997183,0
737335.56,1.63,4.4610011,4.3698452,4.5363035,0.615367,2018-10-02 13:26:24.000004829,0
737335.7,0.79,4.4591277,4.3679717,4.53443,0.61128502,2018-10-02 16:47:59.999995973,0
737335.78,1.53,4.4628629,4.371707,4.5381653,0.60725985,2018-10-02 18:43:12.000002410,0
737335.79,1.57,4.4673921,4.3762361,4.5426945,0.60999662,2018-10-02 18:57:36.000003222,0
737336.16,1.63,4.4601515,4.3689956,4.5354539,0.61171405,2018-10-03 03:50:24.000002816,0
737336.21,0.95,4.4600418,4.3688858,4.5353442,0.60369084,2018-10-03 05:02:23.999996777,0
737336.63,1.6,4.4504611,4.3593051,4.5257635,0.60340318,2018-10-03 15:07:12.000000406,0
737336.84,0.95,4.4441139,4.352958,4.5194163,0.60170709,2018-10-03 20:09:35.999997183,0
737336.88,1.47,4.4443162,4.3531603,4.5196186,0.59905013,2018-10-03 21:07:12.000000406,0
737336.9,1.84,4.4496757,4.3585197,4.524978,0.60286049,2018-10-03 21:36:00.000002013,0
737336.95,0.79,4.4472254,4.3560694,4.5225278,0.60563419,2018-10-03 22:47:59.999995973,0
737337.07,1.57,4.445693,4.3545371,4.5209954,0.60531009,2018-10-04 01:40:47.999995576,0
737337.13,1.13,4.4485006,4.3573447,4.523803,0.60427871,2018-10-04 03:07:12.000000406,0
737337.15,0.63,4.4472599,4.356104,4.5225623,0.60417528,2018-10-04 03:36:00.000002013,0
737337.36,0.79,4.4428364,4.3516805,4.5181388,0.60679321,2018-10-04 08:38:23.999998790,0
737337.49,1.57,4.4441971,4.3530412,4.5194995,0.60509606,2018-10-04 11:45:35.999999196,0
737337.67,0.79,4.4365102,4.3453543,4.5118126,0.60528887,2018-10-04 16:04:48.000003620,0
737337.78,1.16,4.4371054,4.3459495,4.5124078,0.60180202,2018-10-04 18:43:12.000002410,0
737338.02,1.16,4.432425,4.3412691,4.5077274,0.60020842,2018-10-05 00:28:48.000001607,0
737338.22,1.16,4.4460907,4.3549348,4.5213931,0.59635711,2018-10-05 05:16:47.999997589,0
737338.37,1.84,4.4515752,4.3604193,4.5268776,0.59665421,2018-10-05 08:52:47.999999593,0
737338.6,1.32,4.4504715,4.3593156,4.5257739,0.59286064,2018-10-05 14:23:59.999997986,0
737338.64,1.32,4.4535811,4.3624252,4.5288835,0.59377086,2018-10-05 15:21:36.000001209,0
737338.89,1.13,4.4535414,4.3623855,4.5288438,0.59210426,2018-10-05 21:21:36.000001209,0
737338.97,1.84,4.4539426,4.3627867,4.529245,0.59069617,2018-10-05 23:16:47.999997589,0
737339.08,1.41,4.4583806,4.3672247,4.533683,0.59090669,2018-10-06 01:55:11.999996379,0
737339.1,1.57,4.4629911,4.3718352,4.5382935,0.59106726,2018-10-06 02:23:59.999997986,0
737339.1,1.57,4.4629911,4.3718352,4.5382935,0.59138005,2018-10-06 02:23:59.999997986,0
737339.1,0.51,4.4632889,4.372133,4.5385913,0.59106726,2018-10-06 02:23:59.999997986,0
737339.1,0.51,4.4632889,4.372133,4.5385913,0.59138005,2018-10-06 02:23:59.999997986,0
737339.12,0.79,4.4634636,4.3723076,4.538766,0.59525646,2018-10-06 02:52:47.999999593,0
737339.14,1.11,4.469733,4.3785771,4.5450354,0.59354536,2018-10-06 03:21:36.000001209,0
737339.16,0.79,4.4718643,4.3807084,4.5471667,0.59659885,2018-10-06 03:50:24.000002816,0
737339.24,0.63,4.4693627,4.3782068,4.5446651,0.60030292,2018-10-06 05:45:35.999999196,0
737339.43,1.6,4.4633585,4.3722026,4.5386609,0.59931363,2018-10-06 10:19:12.000004423,0
737339.65,1.0,4.4593349,4.3681789,4.5346373,0.59863768,2018-10-06 15:36:00.000002013,0
737340.13,0.61,4.44326,4.3521041,4.5185624,0.59906671,2018-10-07 03:07:12.000000406,0
737340.39,0.79,4.4375587,4.3464028,4.5128611,0.60064921,2018-10-07 09:21:36.000001209,0
737340.45,1.04,4.4383994,4.3472435,4.5137018,0.60362824,2018-10-07 10:47:59.999995973,0
737340.48,1.41,4.4372339,4.346078,4.5125363,0.60445183,2018-10-07 11:31:11.999998392,0
737340.66,1.57,4.4362912,4.3451353,4.5115936,0.60167727,2018-10-07 15:50:24.000002816,0
737340.71,0.95,4.4375462,4.3463903,4.5128486,0.60179859,2018-10-07 17:02:23.999996777,0
737341.16,0.51,4.4247092,4.3335533,4.5000116,0.60293089,2018-10-08 03:50:24.000002816,0
737341.48,0.63,4.4172086,4.3260527,4.492511,0.60334087,2018-10-08 11:31:11.999998392,0
737341.99,1.11,4.4121945,4.3210386,4.4874969,0.60359146,2018-10-08 23:45:35.999999196,0
737342.42,1.63,4.4078005,4.3166445,4.4831029,0.60628756,2018-10-09 10:04:48.000003620,0
737342.43,1.6,4.4115087,4.3203528,4.4868111,0.60998352,2018-10-09 10:19:12.000004423,0
737342.44,1.32,4.4176907,4.3265348,4.4929931,0.61028455,2018-10-09 10:33:35.999995170,0
737342.6,1.32,4.4201836,4.3290277,4.495486,0.60865388,2018-10-09 14:23:59.999997986,0
737342.69,1.0,4.4235917,4.3324357,4.4988941,0.60631864,2018-10-09 16:33:35.999995170,0
737342.72,0.79,4.423557,4.332401,4.4988594,0.6066168,2018-10-09 17:16:47.999997589,0
737342.9,1.32,4.4215015,4.3303455,4.4968039,0.60351055,2018-10-09 21:36:00.000002013,0
