Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737906.71,2.58,4.7537995,4.6626435,4.8291018,0.59918202,2020-04-25 17:02:23.999996777,0
737906.71,2.58,4.7537995,4.6626435,4.8291018,0.60138234,2020-04-25 17:02:23.999996777,0
737906.71,2.58,4.7537995,4.6626435,4.8291018,0.60356269,2020-04-25 17:02:23.999996777,0
737906.71,0.63,4.7526412,4.6614853,4.8279436,0.59918202,2020-04-25 17:02:23.999996777,0
737906.71,0.63,4.7526412,4.6614853,4.8279436,0.60138234,2020-04-25 17:02:23.999996777,0
737906.71,0.63,4.7526412,4.6614853,4.8279436,0.60356269,2020-04-25 17:02:23.999996777,0
737906.71,0.79,4.7525746,4.6614187,4.827877,0.59918202,2020-04-25 17:02:23.999996777,0
737906.71,0.79,4.7525746,4.6614187,4.827877,0.60138234,2020-04-25 17:02:23.999996777,0
737906.71,0.79,4.7525746,4.6614187,4.827877,0.60356269,2020-04-25 17:02:23.999996777,0
737906.93,0.51,4.7370266,4.6458707,4.812329,0.60942184,2020-04-25 22:19:12.000004423,0
737907.24,1.11,4.7183805,4.6272246,4.7936829,0.61011066,2020-04-26 05:45:35.999999196,0
737907.24,1.11,4.7183805,4.6272246,4.7936829,0.61044475,2020-04-26 05:45:35.999999196,0
737907.24,1.16,4.7212786,4.6301226,4.796581,0.61011066,2020-04-26 05:45:35.999999196,0
737907.24,1.16,4.7212786,4.6301226,4.796581,0.61044475,2020-04-26 05:45:35.999999196,0
737908.22,1.32,4.6769489,4.585793,4.7522513,0.6169592,2020-04-27 05:16:47.999997589,0
737908.35,2.13,4.6809871,4.5898312,4.7562895,0.61545249,2020-04-27 08:23:59.999997986,0
737908.4,0.63,4.6789233,4.5877674,4.7542257,0.61495091,2020-04-27 09:36:00.000002013,0
737908.41,0.63,4.6772748,4.5861189,4.7525772,0.6156103,2020-04-27 09:50:24.000002816,0
737908.55,0.95,4.6620923,4.5709364,4.7373947,0.61241481,2020-04-27 13:12:00.000004026,0
737908.55,0.95,4.6620923,4.5709364,4.7373947,0.61562624,2020-04-27 13:12:00.000004026,0
737908.55,1.84,4.6701533,4.5789973,4.7454556,0.61241481,2020-04-27 13:12:00.000004026,0
737908.55,1.84,4.6701533,4.5789973,4.7454556,0.61562624,2020-04-27 13:12:00.000004026,0
737908.64,1.63,4.6789724,4.5878164,4.7542747,0.61355523,2020-04-27 15:21:36.000001209,0
737908.85,1.32,4.6754075,4.5842516,4.7507099,0.61274935,2020-04-27 20:23:59.999997986,0
737909.03,0.51,4.6778582,4.5867022,4.7531606,0.61573188,2020-04-28 00:43:12.000002410,0
737909.08,0.79,4.7263408,4.6351849,4.8016432,0.61137453,2020-04-28 01:55:11.999996379,0
