Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737476.75,1.53,3.8181757,3.7270198,3.8934781,0.60042862,2019-02-20 18:00:00.000000000,0
737477.43,1.6,3.8184319,3.7272759,3.8937343,0.60015285,2019-02-21 10:19:12.000004423,0
737477.61,0.63,3.8174811,3.7263251,3.8927835,0.60348807,2019-02-21 14:38:23.999998790,0
737477.7,0.61,3.8172579,3.726102,3.8925603,0.61078314,2019-02-21 16:47:59.999995973,0
737477.99,0.63,3.8143169,3.7231609,3.8896193,0.6099041,2019-02-21 23:45:35.999999196,0
737478.08,1.57,3.8114776,3.7203217,3.88678,0.61176906,2019-02-22 01:55:11.999996379,0
737478.28,1.47,3.815008,3.7238521,3.8903104,0.61194265,2019-02-22 06:43:12.000002410,0
737478.59,0.55,3.8144082,3.7232523,3.8897106,0.61112194,2019-02-22 14:09:35.999997183,0
737478.59,0.55,3.8144082,3.7232523,3.8897106,0.61716105,2019-02-22 14:09:35.999997183,0
737478.59,0.79,3.8146598,3.7235039,3.8899622,0.61112194,2019-02-22 14:09:35.999997183,0
737478.59,0.79,3.8146598,3.7235039,3.8899622,0.61716105,2019-02-22 14:09:35.999997183,0
737478.6,0.63,3.8137417,3.7225858,3.8890441,0.62550688,2019-02-22 14:23:59.999997986,0
737479.01,1.84,3.8170526,3.7258966,3.8923549,0.62636351,2019-02-23 00:14:24.000000803,0
737479.69,1.41,3.8154894,3.7243335,3.8907918,0.62964041,2019-02-23 16:33:35.999995170,0
737479.79,0.55,3.8171012,3.7259453,3.8924036,0.63235747,2019-02-23 18:57:36.000003222,0
737479.79,0.55,3.8171012,3.7259453,3.8924036,0.63971741,2019-02-23 18:57:36.000003222,0
737479.79,0.55,3.8215355,3.7303795,3.8968379,0.63235747,2019-02-23 18:57:36.000003222,0
737479.79,0.55,3.8215355,3.7303795,3.8968379,0.63971741,2019-02-23 18:57:36.000003222,0
737480.04,0.79,3.8389964,3.7478405,3.9142988,0.63756732,2019-02-24 00:57:36.000003222,0
737480.75,0.63,3.8297867,3.7386307,3.9050891,0.63724517,2019-02-24 18:00:00.000000000,0
737481.58,1.84,3.8372568,3.7461009,3.9125592,0.63854329,2019-02-25 13:55:11.999996379,0
737481.86,0.63,3.836745,3.745589,3.9120474,0.63858726,2019-02-25 20:38:23.999998790,0
737481.89,0.63,3.836397,3.745241,3.9116994,0.64022045,2019-02-25 21:21:36.000001209,0
737482.16,1.0,3.8390594,3.7479035,3.9143618,0.64255729,2019-02-26 03:50:24.000002816,0
737482.5,1.47,3.8412938,3.7501379,3.9165962,0.64178318,2019-02-26 12:00:00.000000000,0
737482.64,0.79,3.8411519,3.749996,3.9164543,0.64307798,2019-02-26 15:21:36.000001209,0
737482.71,0.88,3.8402472,3.7490913,3.9155496,0.64199949,2019-02-26 17:02:23.999996777,0
737482.96,1.6,3.866139,3.7749831,3.9414414,0.64010781,2019-02-26 23:02:23.999996777,0
737483.36,0.55,3.8795321,3.7883762,3.9548345,0.64618285,2019-02-27 08:38:23.999998790,0
737483.92,0.95,3.876796,3.78564,3.9520983,0.6452346,2019-02-27 22:04:48.000003620,0
737483.95,1.41,3.8864432,3.7952873,3.9617456,0.64856347,2019-02-27 22:47:59.999995973,0
737483.98,1.04,3.8926403,3.8014844,3.9679427,0.65276076,2019-02-27 23:31:11.999998392,0
737484.1,0.63,3.9021697,3.8110137,3.9774721,0.65310438,2019-02-28 02:23:59.999997986,0
737484.31,1.16,3.9251451,3.8339892,4.0004475,0.65130016,2019-02-28 07:26:24.000004829,0
737484.71,1.16,3.9476868,3.8565309,4.0229892,0.64985831,2019-02-28 17:02:23.999996777,0
737485.01,1.08,3.9488393,3.8576834,4.0241417,0.64813635,2019-03-01 00:14:24.000000803,0
737485.54,1.63,3.9480403,3.8568844,4.0233427,0.64292277,2019-03-01 12:57:36.000003222,0
737485.57,0.79,3.9634498,3.8722939,4.0387522,0.64671396,2019-03-01 13:40:47.999995576,0
737485.59,0.88,3.9733387,3.8821828,4.0486411,0.64867877,2019-03-01 14:09:35.999997183,0
737485.65,1.13,3.9917478,3.9005918,4.0670501,0.64716297,2019-03-01 15:36:00.000002013,0
737485.76,1.32,3.9943923,3.9032364,4.0696947,0.64991001,2019-03-01 18:14:24.000000803,0
737485.81,0.79,3.9938606,3.9027047,4.069163,0.65236155,2019-03-01 19:26:24.000004829,0
737486.01,1.04,3.9961838,3.9050279,4.0714862,0.64848011,2019-03-02 00:14:24.000000803,0
737486.01,1.04,3.9961838,3.9050279,4.0714862,0.65672736,2019-03-02 00:14:24.000000803,0
