Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
736847.7,0.51,4.0420801,3.9509242,4.1173825,0.67805646,2017-06-01 16:47:59.999995973,0
736847.81,0.51,4.0408072,3.9496512,4.1161096,0.67723732,2017-06-01 19:26:24.000004829,0
736847.92,0.58,4.0389638,3.9478079,4.1142662,0.67734855,2017-06-01 22:04:48.000003620,0
736848.11,0.63,4.0341616,3.9430056,4.109464,0.67490651,2017-06-02 02:38:23.999998790,0
736848.22,0.58,4.0318133,3.9406573,4.1071156,0.67392911,2017-06-02 05:16:47.999997589,0
736848.33,0.79,4.0312235,3.9400676,4.1065259,0.67233542,2017-06-02 07:55:11.999996379,0
736848.54,1.04,4.0277429,3.936587,4.1030453,0.67084663,2017-06-02 12:57:36.000003222,0
736848.85,0.61,4.0209864,3.9298305,4.0962888,0.67093849,2017-06-02 20:23:59.999997986,0
736848.91,0.95,4.0211376,3.9299817,4.09644,0.66925167,2017-06-02 21:50:24.000002816,0
736849.08,0.58,4.0207712,3.9296153,4.0960736,0.66676209,2017-06-03 01:55:11.999996379,0
736849.4,0.55,4.0148141,3.9236581,4.0901165,0.66742217,2017-06-03 09:36:00.000002013,0
736849.53,0.55,4.0131567,3.9220007,4.0884591,0.66504643,2017-06-03 12:43:12.000002410,0
736849.58,0.58,4.0113379,3.920182,4.0866403,0.66480344,2017-06-03 13:55:11.999996379,0
736849.65,0.58,4.0114807,3.9203248,4.0867831,0.66169105,2017-06-03 15:36:00.000002013,0
736850.57,1.13,4.0008823,3.9097264,4.0761847,0.66456381,2017-06-04 13:40:47.999995576,0
736850.57,1.13,4.0008823,3.9097264,4.0761847,0.66574112,2017-06-04 13:40:47.999995576,0
736850.57,0.61,4.0014326,3.9102767,4.076735,0.66456381,2017-06-04 13:40:47.999995576,0
736850.57,0.61,4.0014326,3.9102767,4.076735,0.66574112,2017-06-04 13:40:47.999995576,0
736851.35,0.79,3.9895164,3.8983605,4.0648188,0.66141762,2017-06-05 08:23:59.999997986,0
736851.63,1.13,3.9890734,3.8979175,4.0643758,0.66214456,2017-06-05 15:07:12.000000406,0
736851.75,1.11,3.9913216,3.9001657,4.066624,0.66143895,2017-06-05 18:00:00.000000000,0
736851.87,0.63,3.9822754,3.8911195,4.0575778,0.65329831,2017-06-05 20:52:47.999999593,0
736851.88,1.08,3.9752166,3.8840607,4.050519,0.6511677,2017-06-05 21:07:12.000000406,0
736851.88,1.08,3.9752166,3.8840607,4.050519,0.65355856,2017-06-05 21:07:12.000000406,0
736851.88,0.63,3.9710589,3.8799029,4.0463613,0.6511677,2017-06-05 21:07:12.000000406,0
736851.88,0.63,3.9710589,3.8799029,4.0463613,0.65355856,2017-06-05 21:07:12.000000406,0
736851.89,0.55,3.9804929,3.889337,4.0557953,0.65412495,2017-06-05 21:21:36.000001209,0
736851.9,0.58,3.9935856,3.9024297,4.068888,0.65291667,2017-06-05 21:36:00.000002013,0
736851.91,1.32,4.0044894,3.9133335,4.0797918,0.6542765,2017-06-05 21:50:24.000002816,0
736851.97,1.0,4.0346033,3.9434473,4.1099057,0.65270072,2017-06-05 23:16:47.999997589,0
736852.0,0.88,4.0386108,3.9474549,4.1139132,0.64690434,2017-06-06 00:00:00.000000000,0
736852.03,1.11,4.0415317,3.9503758,4.1168341,0.64920498,2017-06-06 00:43:12.000002410,0
736852.05,0.55,4.0467304,3.9555745,4.1220328,0.64666983,2017-06-06 01:12:00.000004026,0
736852.06,0.58,4.0471368,3.9559809,4.1224392,0.63913774,2017-06-06 01:26:24.000004829,0
736852.14,1.47,4.0429289,3.951773,4.1182313,0.6354293,2017-06-06 03:21:36.000001209,0
736852.24,0.61,4.0477233,3.9565674,4.1230257,0.63255632,2017-06-06 05:45:35.999999196,0
736852.4,0.58,4.0494727,3.9583168,4.1247751,0.62941505,2017-06-06 09:36:00.000002013,0
736852.45,1.53,4.0512179,3.960062,4.1265203,0.6245293,2017-06-06 10:47:59.999995973,0
736852.54,0.63,4.0576591,3.9665032,4.1329615,0.61950277,2017-06-06 12:57:36.000003222,0
736852.57,1.47,4.0804151,3.9892591,4.1557174,0.61892713,2017-06-06 13:40:47.999995576,0
736852.64,1.13,4.0876555,3.9964996,4.1629579,0.6142232,2017-06-06 15:21:36.000001209,0
736852.66,0.79,4.0914658,4.0003099,4.1667682,0.61180632,2017-06-06 15:50:24.000002816,0
736852.71,0.63,4.0891562,3.9980003,4.1644586,0.60949838,2017-06-06 17:02:23.999996777,0
736852.75,1.32,4.0926135,4.0014576,4.1679159,0.60636762,2017-06-06 18:00:00.000000000,0
736852.87,0.63,4.0847871,3.9936312,4.1600895,0.60244594,2017-06-06 20:52:47.999999593,0
736852.93,0.55,4.0876661,3.9965102,4.1629685,0.59818594,2017-06-06 22:19:12.000004423,0
736852.94,1.11,4.0908773,3.9997214,4.1661797,0.59703899,2017-06-06 22:33:35.999995170,0
736852.97,0.58,4.0901376,3.9989817,4.16544,0.59341304,2017-06-06 23:16:47.999997589,0
736853.03,0.55,4.0915154,4.0003595,4.1668178,0.58863229,2017-06-07 00:43:12.000002410,0
736853.05,0.58,4.0926839,4.001528,4.1679863,0.58769402,2017-06-07 01:12:00.000004026,0
736853.06,0.63,4.1005275,4.0093716,4.1758299,0.58443567,2017-06-07 01:26:24.000004829,0
736853.06,0.63,4.1005275,4.0093716,4.1758299,0.58535986,2017-06-07 01:26:24.000004829,0
736853.06,1.41,4.121575,4.030419,4.1968774,0.58443567,2017-06-07 01:26:24.000004829,0
736853.06,1.41,4.121575,4.030419,4.1968774,0.58535986,2017-06-07 01:26:24.000004829,0
736853.16,0.95,4.1339456,4.0427896,4.209248,0.58214979,2017-06-07 03:50:24.000002816,0
736853.17,1.11,4.137432,4.046276,4.2127344,0.58528754,2017-06-07 04:04:48.000003620,0
736853.28,1.16,4.1443494,4.0531934,4.2196518,0.58671507,2017-06-07 06:43:12.000002410,0
736853.51,1.13,4.1437523,4.0525963,4.2190547,0.58932344,2017-06-07 12:14:24.000000803,0
736853.55,0.55,4.1456749,4.0545189,4.2209773,0.58778627,2017-06-07 13:12:00.000004026,0
736853.57,1.16,4.1469977,4.0558418,4.2223001,0.58920952,2017-06-07 13:40:47.999995576,0
736853.63,0.88,4.148026,4.05687,4.2233284,0.58416242,2017-06-07 15:07:12.000000406,0
736853.7,0.51,4.1473664,4.0562104,4.2226688,0.58112862,2017-06-07 16:47:59.999995973,0
736853.71,0.79,4.146617,4.0554611,4.2219194,0.58145771,2017-06-07 17:02:23.999996777,0
736853.71,0.79,4.146617,4.0554611,4.2219194,0.58498909,2017-06-07 17:02:23.999996777,0
736853.71,1.08,4.1485791,4.0574231,4.2238815,0.58145771,2017-06-07 17:02:23.999996777,0
736853.71,1.08,4.1485791,4.0574231,4.2238815,0.58498909,2017-06-07 17:02:23.999996777,0
736853.8,0.61,4.1446314,4.0534755,4.2199338,0.58572455,2017-06-07 19:12:00.000004026,0
736853.86,1.32,4.1475314,4.0563755,4.2228338,0.58677319,2017-06-07 20:38:23.999998790,0
736853.98,0.63,4.1444854,4.0533294,4.2197878,0.59008994,2017-06-07 23:31:11.999998392,0
736854.2,1.08,4.1425418,4.0513859,4.2178442,0.59291277,2017-06-08 04:47:59.999995973,0
736854.51,0.79,4.1357138,4.0445579,4.2110162,0.59447754,2017-06-08 12:14:24.000000803,0
736854.57,0.61,4.1345413,4.0433853,4.2098437,0.59516884,2017-06-08 13:40:47.999995576,0
736854.69,0.55,4.1335163,4.0423603,4.2088187,0.59728789,2017-06-08 16:33:35.999995170,0
736854.78,0.63,4.1343114,4.0431555,4.2096138,0.59542055,2017-06-08 18:43:12.000002410,0
736854.81,0.61,4.1329832,4.0418273,4.2082856,0.59464904,2017-06-08 19:26:24.000004829,0
736854.82,1.57,4.1385039,4.047348,4.2138063,0.59693332,2017-06-08 19:40:47.999995576,0
736854.9,1.41,4.1418845,4.0507285,4.2171869,0.59704297,2017-06-08 21:36:00.000002013,0
736854.91,0.51,4.142249,4.0510931,4.2175514,0.60125334,2017-06-08 21:50:24.000002816,0
736855.02,1.08,4.141242,4.0500861,4.2165444,0.59935059,2017-06-09 00:28:48.000001607,0
736855.09,1.0,4.1417312,4.0505753,4.2170336,0.60090191,2017-06-09 02:09:35.999997183,0
736855.16,0.55,4.1407541,4.0495982,4.2160565,0.59935,2017-06-09 03:50:24.000002816,0
736855.18,0.63,4.1410143,4.0498583,4.2163167,0.60182468,2017-06-09 04:19:12.000004423,0
736855.23,0.63,4.1389779,4.0478219,4.2142803,0.59882964,2017-06-09 05:31:11.999998392,0
736855.5,0.88,4.13473,4.0435741,4.2100324,0.5970648,2017-06-09 12:00:00.000000000,0
736855.6,1.04,4.1348206,4.0436647,4.210123,0.60117024,2017-06-09 14:23:59.999997986,0
736855.76,0.51,4.130154,4.0389981,4.2054564,0.60097695,2017-06-09 18:14:24.000000803,0
736855.84,0.58,4.1285457,4.0373898,4.2038481,0.59770935,2017-06-09 20:09:35.999997183,0
736855.86,0.63,4.1291663,4.0380104,4.2044687,0.5965255,2017-06-09 20:38:23.999998790,0
736855.89,1.0,4.130828,4.0396721,4.2061304,0.5961677,2017-06-09 21:21:36.000001209,0
736858.14,0.79,4.0883294,3.9971734,4.1636318,0.60099651,2017-06-12 03:21:36.000001209,0
736858.23,0.58,4.0851584,3.9940025,4.1604608,0.60170475,2017-06-12 05:31:11.999998392,0
736858.24,0.51,4.0849632,3.9938073,4.1602656,0.60317956,2017-06-12 05:45:35.999999196,0
736858.3,0.79,4.085294,3.9941381,4.1605964,0.6024306,2017-06-12 07:12:00.000004026,0
736858.31,0.51,4.0835888,3.9924329,4.1588912,0.60305047,2017-06-12 07:26:24.000004829,0
736858.38,0.58,4.0826472,3.9914913,4.1579496,0.60230033,2017-06-12 09:07:12.000000406,0
736858.41,0.55,4.0827093,3.9915534,4.1580117,0.60493195,2017-06-12 09:50:24.000002816,0
736858.8,0.58,4.0772625,3.9861066,4.1525649,0.60623019,2017-06-12 19:12:00.000004026,0
736858.95,1.63,4.083079,3.991923,4.1583814,0.61176044,2017-06-12 22:47:59.999995973,0
736859.31,1.63,4.0932853,4.0021294,4.1685877,0.6162154,2017-06-13 07:26:24.000004829,0
736861.13,1.63,4.0973351,4.0061791,4.1726374,0.61968239,2017-06-15 03:07:12.000000406,0
736862.5,1.16,4.0831151,3.9919592,4.1584175,0.621722,2017-06-16 12:00:00.000000000,0
736862.76,1.11,4.0745648,3.9834089,4.1498672,0.61469103,2017-06-16 18:14:24.000000803,0
736863.14,0.79,4.0809685,3.9898126,4.1562709,0.61010372,2017-06-17 03:21:36.000001209,0
736863.15,0.51,4.1055569,4.014401,4.1808593,0.6059551,2017-06-17 03:36:00.000002013,0
736865.61,0.63,4.0893137,3.9981577,4.1646161,0.60128253,2017-06-19 14:38:23.999998790,0
736866.24,0.79,4.0829644,3.9918084,4.1582668,0.60226672,2017-06-20 05:45:35.999999196,0
736866.51,1.0,4.1684845,4.0773285,4.2437869,0.60159378,2017-06-20 12:14:24.000000803,0
736866.52,0.95,4.1816669,4.090511,4.2569693,0.60132884,2017-06-20 12:28:48.000001607,0
736866.53,0.63,4.1931288,4.1019728,4.2684311,0.60133195,2017-06-20 12:43:12.000002410,0
736866.55,0.63,4.1956609,4.104505,4.2709633,0.60054361,2017-06-20 13:12:00.000004026,0
736866.59,0.58,4.1972015,4.1060456,4.2725039,0.60101212,2017-06-20 14:09:35.999997183,0
