Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737083.1,1.0,4.218381,4.1272251,4.2936834,0.58313191,2018-01-23 02:23:59.999997986,0
737083.15,0.88,4.2170703,4.1259144,4.2923727,0.58060325,2018-01-23 03:36:00.000002013,0
737083.25,0.55,4.2118955,4.1207395,4.2871979,0.57800124,2018-01-23 06:00:00.000000000,1
737083.39,1.11,4.2108091,4.1196532,4.2861115,0.57672388,2018-01-23 09:21:36.000001209,1
737083.43,1.63,4.2154148,4.1242589,4.2907172,0.58071067,2018-01-23 10:19:12.000004423,1
737083.84,0.88,4.2060576,4.1149017,4.28136,0.57871192,2018-01-23 20:09:35.999997183,1
737083.88,1.57,4.2241334,4.1329775,4.2994358,0.57952336,2018-01-23 21:07:12.000000406,1
737083.95,0.95,4.2591991,4.1680431,4.3345015,0.57424633,2018-01-23 22:47:59.999995973,1
737084.02,0.61,4.2652583,4.1741024,4.3405607,0.57204231,2018-01-24 00:28:48.000001607,1
737084.03,1.0,4.2712314,4.1800755,4.3465338,0.57732638,2018-01-24 00:43:12.000002410,1
737084.11,0.88,4.2502016,4.1590457,4.325504,0.57495077,2018-01-24 02:38:23.999998790,1
737084.62,1.41,4.2425101,4.1513541,4.3178125,0.57468048,2018-01-24 14:52:47.999999593,1
737084.73,1.13,4.2421803,4.1510244,4.3174827,0.57409272,2018-01-24 17:31:11.999998392,1
737084.74,0.79,4.2433372,4.1521812,4.3186395,0.5784275,2018-01-24 17:45:35.999999196,1
737084.86,0.51,4.2432668,4.1521108,4.3185692,0.5773561,2018-01-24 20:38:23.999998790,1
737084.89,1.11,4.2458563,4.1547004,4.3211587,0.58092158,2018-01-24 21:21:36.000001209,1
737085.19,1.08,4.2407282,4.1495722,4.3160305,0.57989183,2018-01-25 04:33:35.999995170,1
737085.35,0.55,4.2320461,4.1408902,4.3073485,0.57480431,2018-01-25 08:23:59.999997986,1
737085.71,0.88,4.2286144,4.1374584,4.3039168,0.57654114,2018-01-25 17:02:23.999996777,1
737085.71,0.88,4.2286144,4.1374584,4.3039168,0.57919871,2018-01-25 17:02:23.999996777,1
737085.71,0.79,4.2264666,4.1353106,4.3017689,0.57654114,2018-01-25 17:02:23.999996777,1
737085.71,0.79,4.2264666,4.1353106,4.3017689,0.57919871,2018-01-25 17:02:23.999996777,1
737085.73,0.79,4.2254182,4.1342623,4.3007206,0.57861265,2018-01-25 17:31:11.999998392,1
737085.98,1.0,4.2227571,4.1316012,4.2980595,0.5781795,2018-01-25 23:31:11.999998392,1
737086.0,1.11,4.2232834,4.1321275,4.2985858,0.58191233,2018-01-26 00:00:00.000000000,1
737086.07,1.08,4.2253458,4.1341899,4.3006482,0.58383969,2018-01-26 01:40:47.999995576,1
737086.08,0.61,4.2238508,4.1326948,4.2991532,0.58318404,2018-01-26 01:55:11.999996379,1
737086.11,0.79,4.2267045,4.1355486,4.3020069,0.58501192,2018-01-26 02:38:23.999998790,1
737086.21,1.32,4.2283061,4.1371501,4.3036085,0.58728073,2018-01-26 05:02:23.999996777,1
737086.8,0.63,4.2129996,4.1218437,4.288302,0.58307202,2018-01-26 19:12:00.000004026,1
737086.95,1.16,4.2110538,4.1198979,4.2863562,0.58177461,2018-01-26 22:47:59.999995973,1
737087.02,0.88,4.2088451,4.1176892,4.2841475,0.58035013,2018-01-27 00:28:48.000001607,1
737087.18,1.11,4.211206,4.1200501,4.2865084,0.57980854,2018-01-27 04:19:12.000004423,1
737087.52,0.51,4.2018571,4.1107012,4.2771595,0.58086755,2018-01-27 12:28:48.000001607,1
737089.14,0.63,4.1753326,4.0841767,4.250635,0.58332005,2018-01-29 03:21:36.000001209,1
737089.21,1.16,4.1736463,4.0824903,4.2489487,0.58220069,2018-01-29 05:02:23.999996777,1
737089.34,0.63,4.1755445,4.0843886,4.2508469,0.58316254,2018-01-29 08:09:35.999997183,1
737089.53,0.79,4.1717761,4.0806201,4.2470785,0.58351748,2018-01-29 12:43:12.000002410,1
737089.54,1.41,4.158184,4.0670281,4.2334864,0.58524403,2018-01-29 12:57:36.000003222,1
737089.66,1.04,4.1580464,4.0668905,4.2333488,0.58542488,2018-01-29 15:50:24.000002816,1
737089.76,0.88,4.1642031,4.0730472,4.2395055,0.58413887,2018-01-29 18:14:24.000000803,1
737090.05,1.16,4.1642663,4.0731104,4.2395687,0.5848463,2018-01-30 01:12:00.000004026,1
737090.05,1.16,4.1642663,4.0731104,4.2395687,0.58429674,2018-01-30 01:12:00.000004026,1
737090.05,0.55,4.1618509,4.070695,4.2371533,0.5848463,2018-01-30 01:12:00.000004026,1
737090.05,0.55,4.1618509,4.070695,4.2371533,0.58429674,2018-01-30 01:12:00.000004026,1
737090.1,3.15,4.2216724,4.1305165,4.2969748,0.58716162,2018-01-30 02:23:59.999997986,1
737090.18,0.51,4.2212714,4.1301155,4.2965738,0.58979403,2018-01-30 04:19:12.000004423,1
737090.22,1.32,4.2272344,4.1360785,4.3025368,0.59291329,2018-01-30 05:16:47.999997589,1
737090.23,0.88,4.229825,4.138669,4.3051274,0.59689334,2018-01-30 05:31:11.999998392,1
737090.24,0.79,4.2335928,4.1424369,4.3088952,0.59986281,2018-01-30 05:45:35.999999196,1
737090.36,1.41,4.2364187,4.1452628,4.3117211,0.6019856,2018-01-30 08:38:23.999998790,1
737090.54,1.0,4.2350062,4.1438502,4.3103086,0.59804181,2018-01-30 12:57:36.000003222,1
737090.56,0.88,4.2448655,4.1537096,4.3201679,0.59865625,2018-01-30 13:26:24.000004829,1
737091.18,0.63,4.2480506,4.1568947,4.323353,0.59815902,2018-01-31 04:19:12.000004423,1
737091.22,0.88,4.2483701,4.1572142,4.3236725,0.59669926,2018-01-31 05:16:47.999997589,1
737091.48,0.63,4.2666768,4.1755208,4.3419792,0.59878217,2018-01-31 11:31:11.999998392,1
737091.84,1.57,4.2647564,4.1736005,4.3400588,0.60047257,2018-01-31 20:09:35.999997183,1
737092.03,0.79,4.2655414,4.1743855,4.3408438,0.5983103,2018-02-01 00:43:12.000002410,1
737092.57,1.04,4.2585067,4.1673508,4.3338091,0.60128232,2018-02-01 13:40:47.999995576,1
737092.69,1.08,4.2593045,4.1681486,4.3346069,0.60107659,2018-02-01 16:33:35.999995170,1
737092.74,1.08,4.2715502,4.1803943,4.3468526,0.59998335,2018-02-01 17:45:35.999999196,1
737092.9,1.32,4.2713178,4.1801619,4.3466202,0.59695728,2018-02-01 21:36:00.000002013,1
737093.06,0.79,4.2743366,4.1831806,4.3496389,0.59290698,2018-02-02 01:26:24.000004829,1
737093.09,0.88,4.2854119,4.194256,4.3607143,0.59068007,2018-02-02 02:09:35.999997183,1
737093.14,0.88,4.2898554,4.1986995,4.3651578,0.59003145,2018-02-02 03:21:36.000001209,1
737093.21,0.51,4.3091308,4.2179749,4.3844332,0.5893724,2018-02-02 05:02:23.999996777,1
737093.31,0.55,4.3185723,4.2274164,4.3938747,0.59068932,2018-02-02 07:26:24.000004829,1
737093.52,2.66,4.3384241,4.2472681,4.4137265,0.58983055,2018-02-02 12:28:48.000001607,1
737093.52,2.66,4.3384241,4.2472681,4.4137265,0.59166223,2018-02-02 12:28:48.000001607,1
737093.52,1.04,4.34321,4.2520541,4.4185124,0.58983055,2018-02-02 12:28:48.000001607,1
737093.52,1.04,4.34321,4.2520541,4.4185124,0.59166223,2018-02-02 12:28:48.000001607,1
737093.62,1.32,4.3395566,4.2484007,4.414859,0.58724655,2018-02-02 14:52:47.999999593,1
737093.62,1.32,4.3395566,4.2484007,4.414859,0.59061094,2018-02-02 14:52:47.999999593,1
737093.62,0.58,4.3425233,4.2513674,4.4178257,0.58724655,2018-02-02 14:52:47.999999593,1
737093.62,0.58,4.3425233,4.2513674,4.4178257,0.59061094,2018-02-02 14:52:47.999999593,1
737093.91,1.11,4.3372265,4.2460706,4.4125289,0.58673225,2018-02-02 21:50:24.000002816,1
737094.21,1.16,4.3358109,4.2446549,4.4111133,0.5849721,2018-02-03 05:02:23.999996777,1
737094.46,1.08,4.3330218,4.2418659,4.4083242,0.58655572,2018-02-03 11:02:23.999996777,1
737096.72,0.61,4.2837207,4.1925648,4.3590231,0.58919957,2018-02-05 17:16:47.999997589,1
737097.02,2.62,4.3000102,4.2088543,4.3753126,0.59441919,2018-02-06 00:28:48.000001607,1
737097.05,1.57,4.3078161,4.2166601,4.3831185,0.59724745,2018-02-06 01:12:00.000004026,1
737097.25,1.32,4.3101893,4.2190333,4.3854917,0.59732011,2018-02-06 06:00:00.000000000,1
737097.38,1.41,4.31172,4.220564,4.3870224,0.5947336,2018-02-06 09:07:12.000000406,1
737097.52,0.58,4.3127054,4.2215495,4.3880078,0.59500395,2018-02-06 12:28:48.000001607,1
737097.54,0.51,4.3186812,4.2275253,4.3939836,0.596417,2018-02-06 12:57:36.000003222,1
737097.57,1.32,4.3244647,4.2333088,4.3997671,0.59919798,2018-02-06 13:40:47.999995576,1
737097.79,0.55,4.3201088,4.2289529,4.3954112,0.60196414,2018-02-06 18:57:36.000003222,1
737098.02,1.6,4.3249066,4.2337507,4.400209,0.60477882,2018-02-07 00:28:48.000001607,1
737098.16,0.63,4.3281505,4.2369946,4.4034529,0.60468331,2018-02-07 03:50:24.000002816,1
737098.32,1.32,4.3341578,4.2430019,4.4094602,0.60169722,2018-02-07 07:40:47.999995576,1
737098.42,0.55,4.3320669,4.240911,4.4073693,0.60412595,2018-02-07 10:04:48.000003620,1
737098.68,1.16,4.3313573,4.2402014,4.4066597,0.60507946,2018-02-07 16:19:12.000004423,1
737098.7,0.63,4.3328482,4.2416923,4.4081506,0.60747978,2018-02-07 16:47:59.999995973,1
737098.91,0.55,4.3286147,4.2374588,4.4039171,0.61030019,2018-02-07 21:50:24.000002816,1
737098.95,1.6,4.3328279,4.2416719,4.4081303,0.6137144,2018-02-07 22:47:59.999995973,1
737099.65,0.88,4.3177873,4.2266314,4.3930897,0.6138905,2018-02-08 15:36:00.000002013,1
737099.67,0.79,4.3186775,4.2275216,4.3939799,0.61620712,2018-02-08 16:04:48.000003620,1
737099.98,1.57,4.320121,4.228965,4.3954234,0.61592194,2018-02-08 23:31:11.999998392,1
737100.01,3.05,4.3651237,4.2739678,4.4404261,0.61453078,2018-02-09 00:14:24.000000803,1
737100.03,0.51,4.3689811,4.2778251,4.4442835,0.619065,2018-02-09 00:43:12.000002410,1
737100.54,0.51,4.3583996,4.2672437,4.433702,0.62343641,2018-02-09 12:57:36.000003222,1
737100.55,1.41,4.3468883,4.2557324,4.4221907,0.62378662,2018-02-09 13:12:00.000004026,1
737100.68,0.61,4.3717485,4.2805925,4.4470509,0.62227375,2018-02-09 16:19:12.000004423,1
737100.72,0.79,4.3738933,4.2827373,4.4491957,0.62278763,2018-02-09 17:16:47.999997589,1
737100.79,1.6,4.3849278,4.2937719,4.4602302,0.62323562,2018-02-09 18:57:36.000003222,1
737100.99,0.88,4.3832348,4.2920789,4.4585372,0.62283559,2018-02-09 23:45:35.999999196,1
737101.02,1.0,4.384142,4.292986,4.4594444,0.6211523,2018-02-10 00:28:48.000001607,1
737101.05,0.63,4.3854613,4.2943054,4.4607637,0.62290954,2018-02-10 01:12:00.000004026,1
