Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime
736797.84,0.47,4.3000482,4.2088923,4.3753506,0.67528919,2017-04-12 20:09:35.999997184
736797.84,0.63,4.3038852,4.2127293,4.3791876,0.67528919,2017-04-12 20:09:35.999997184
736797.87,0.42,4.3027299,4.211574,4.3780323,0.67448475,2017-04-12 20:52:47.999999488
736797.89,0.51,4.2942841,4.2031282,4.3695865,0.67483932,2017-04-12 21:21:36.000001280
736797.91,0.11,4.2944536,4.2032977,4.369756,0.67920699,2017-04-12 21:50:24.000002816
736797.97,0.63,4.2965093,4.2053533,4.3718116,0.68143565,2017-04-12 23:16:47.999997696
736798.03,0.61,4.2931527,4.2019968,4.3684551,0.67683562,2017-04-13 00:43:12.000002304
736798.03,0.61,4.2931527,4.2019968,4.3684551,0.68171662,2017-04-13 00:43:12.000002304
736798.03,0.47,4.2930273,4.2018714,4.3683297,0.67683562,2017-04-13 00:43:12.000002304
736798.03,0.47,4.2930273,4.2018714,4.3683297,0.68171662,2017-04-13 00:43:12.000002304
736798.14,0.42,4.289989,4.1988331,4.3652914,0.67609753,2017-04-13 03:21:36.000001280
736798.5,0.26,4.2595379,4.168382,4.3348403,0.66755805,2017-04-13 12:00:00.000000000
736798.66,0.11,4.2611552,4.1699992,4.3364576,0.66534459,2017-04-13 15:50:24.000002816
736798.74,0.11,4.2579968,4.1668408,4.3332992,0.66138674,2017-04-13 17:45:35.999999232
736798.77,0.47,4.2593753,4.1682194,4.3346777,0.66105971,2017-04-13 18:28:48.000001536
736798.82,0.11,4.2606357,4.1694798,4.3359381,0.66285864,2017-04-13 19:40:47.999995648
736798.87,0.26,4.2638874,4.1727314,4.3391898,0.65919222,2017-04-13 20:52:47.999999488
736798.9,0.36,4.2675695,4.1764136,4.3428719,0.65664197,2017-04-13 21:36:00.000002048
736798.93,0.26,4.2714651,4.1803092,4.3467675,0.65507999,2017-04-13 22:19:12.000004352
736798.99,1.53,4.289097,4.1979411,4.3643994,0.65611517,2017-04-13 23:45:35.999999232
736799.0,0.36,4.2946858,4.2035298,4.3699882,0.6555309,2017-04-14 00:00:00.000000000
736799.05,1.13,4.2975924,4.2064365,4.3728948,0.65035146,2017-04-14 01:12:00.000004096
736799.23,0.26,4.2938107,4.2026548,4.3691131,0.65142288,2017-04-14 05:31:11.999998464
736799.34,0.26,4.2901333,4.1989773,4.3654357,0.65111675,2017-04-14 08:09:35.999997184
736799.61,0.47,4.2829711,4.1918152,4.3582735,0.65082578,2017-04-14 14:38:23.999998720
736799.86,0.11,4.274091,4.182935,4.3493934,0.64463707,2017-04-14 20:38:23.999998720
736800.04,1.11,4.2729187,4.1817628,4.3482211,0.64241736,2017-04-15 00:57:36.000003328
736800.32,0.11,4.2641888,4.1730329,4.3394912,0.64492037,2017-04-15 07:40:47.999995648
736800.43,0.11,4.2680467,4.1768907,4.343349,0.64423479,2017-04-15 10:19:12.000004352
736800.48,0.11,4.2694747,4.1783187,4.3447771,0.64145651,2017-04-15 11:31:11.999998464
736800.55,0.11,4.2672255,4.1760696,4.3425279,0.6391329,2017-04-15 13:12:00.000004096
736800.8,0.11,4.2587931,4.1676372,4.3340955,0.63449016,2017-04-15 19:12:00.000004096
736800.84,1.47,4.2660594,4.1749035,4.3413618,0.63240293,2017-04-15 20:09:35.999997184
736801.02,0.36,4.2624972,4.1713413,4.3377996,0.62897839,2017-04-16 00:28:48.000001536
736801.04,0.11,4.2620372,4.1708813,4.3373396,0.63081369,2017-04-16 00:57:36.000003328
736801.07,0.11,4.2642605,4.1731046,4.3395629,0.63267194,2017-04-16 01:40:47.999995648
736801.37,0.36,4.2554543,4.1642984,4.3307567,0.6276224,2017-04-16 08:52:47.999999488
736801.86,1.53,4.2496002,4.1584442,4.3249025,0.62854651,2017-04-16 20:38:23.999998720
736802.79,0.11,4.2217899,4.1306339,4.2970923,0.62900742,2017-04-17 18:57:36.000003328
736803.14,0.11,4.2095423,4.1183864,4.2848447,0.63116672,2017-04-18 03:21:36.000001280
736803.21,0.11,4.2012878,4.1101319,4.2765902,0.63125362,2017-04-18 05:02:23.999996672
736803.21,0.11,4.2012878,4.1101319,4.2765902,0.6308263,2017-04-18 05:02:23.999996672
736803.21,0.11,4.2012908,4.1101349,4.2765932,0.63125362,2017-04-18 05:02:23.999996672
736803.21,0.11,4.2012908,4.1101349,4.2765932,0.6308263,2017-04-18 05:02:23.999996672
736803.3,0.11,4.1986799,4.1075239,4.2739823,0.63186766,2017-04-18 07:12:00.000004096
736803.34,0.11,4.1976938,4.1065379,4.2729962,0.6349021,2017-04-18 08:09:35.999997184
736803.47,0.11,4.193137,4.1019811,4.2684394,0.63753524,2017-04-18 11:16:47.999997696
736803.51,0.88,4.1895007,4.0983448,4.2648031,0.64058032,2017-04-18 12:14:24.000000768
736803.72,0.26,4.1796126,4.0884566,4.254915,0.64002636,2017-04-18 17:16:47.999997696
736803.88,0.55,4.1657414,4.0745854,4.2410438,0.63205527,2017-04-18 21:07:12.000000512
736804.04,0.63,4.1662522,4.0750962,4.2415546,0.63105088,2017-04-19 00:57:36.000003328
736804.17,0.47,4.1693085,4.0781525,4.2446109,0.6291294,2017-04-19 04:04:48.000003584
736804.2,0.11,4.1649725,4.0738166,4.2402749,0.62811518,2017-04-19 04:47:59.999995904
736804.2,0.11,4.1649725,4.0738166,4.2402749,0.63390183,2017-04-19 04:47:59.999995904
736804.2,0.11,4.1764837,4.0853278,4.2517861,0.62811518,2017-04-19 04:47:59.999995904
736804.2,0.11,4.1764837,4.0853278,4.2517861,0.63390183,2017-04-19 04:47:59.999995904
736804.61,1.0,4.1620478,4.0708919,4.2373502,0.63341522,2017-04-19 14:38:23.999998720
736804.98,1.0,4.1561448,4.0649889,4.2314472,0.63861095,2017-04-19 23:31:11.999998464
736805.08,0.95,4.1573352,4.0661793,4.2326376,0.63273531,2017-04-20 01:55:11.999996416
736805.17,1.32,4.1623031,4.0711472,4.2376055,0.63437074,2017-04-20 04:04:48.000003584
736805.2,0.88,4.1621752,4.0710192,4.2374776,0.63162444,2017-04-20 04:47:59.999995904
736805.24,1.13,4.167634,4.0764781,4.2429364,0.63518689,2017-04-20 05:45:35.999999232
736805.29,0.88,4.1700088,4.0788529,4.2453112,0.63501749,2017-04-20 06:57:36.000003328
736805.36,1.32,4.1789527,4.0877967,4.2542551,0.63887962,2017-04-20 08:38:23.999998720
736805.38,1.11,4.185838,4.094682,4.2611404,0.64301183,2017-04-20 09:07:12.000000512
736805.41,1.32,4.1938099,4.1026539,4.2691123,0.64682723,2017-04-20 09:50:24.000002816
736805.59,0.11,4.1887743,4.0976184,4.2640767,0.65009297,2017-04-20 14:09:35.999997184
736805.6,0.88,4.1893375,4.0981816,4.2646399,0.65421009,2017-04-20 14:23:59.999997952
736805.73,0.11,4.1870378,4.0958819,4.2623402,0.65376128,2017-04-20 17:31:11.999998464
736805.77,0.88,4.1921909,4.101035,4.2674933,0.65161698,2017-04-20 18:28:48.000001536
736806.07,0.88,4.196896,4.1057401,4.2721984,0.65194171,2017-04-21 01:40:47.999995648
736806.19,0.36,4.1986663,4.1075103,4.2739687,0.64970092,2017-04-21 04:33:35.999995136
736806.2,0.26,4.200876,4.1097201,4.2761784,0.6509972,2017-04-21 04:47:59.999995904
736806.24,0.88,4.208333,4.1171771,4.2836354,0.64824089,2017-04-21 05:45:35.999999232
736806.24,0.88,4.208333,4.1171771,4.2836354,0.64769095,2017-04-21 05:45:35.999999232
736806.24,0.26,4.207292,4.1161361,4.2825944,0.64824089,2017-04-21 05:45:35.999999232
736806.24,0.26,4.207292,4.1161361,4.2825944,0.64769095,2017-04-21 05:45:35.999999232
736806.28,0.79,4.2110798,4.1199239,4.2863822,0.64820866,2017-04-21 06:43:12.000002304
736806.33,0.79,4.2100639,4.118908,4.2853663,0.64923839,2017-04-21 07:55:11.999996416
736806.4,0.63,4.2050577,4.1139018,4.2803601,0.64768373,2017-04-21 09:36:00.000002048
736806.6,0.79,4.2038042,4.1126483,4.2791066,0.65123962,2017-04-21 14:23:59.999997952
736806.78,0.11,4.1981161,4.1069601,4.2734185,0.65532525,2017-04-21 18:43:12.000002304
736806.89,0.11,4.1941151,4.1029592,4.2694175,0.6526927,2017-04-21 21:21:36.000001280
736806.92,0.11,4.1940017,4.1028458,4.2693041,0.65296137,2017-04-21 22:04:48.000003584
736806.93,0.11,4.202295,4.1111391,4.2775974,0.65487805,2017-04-21 22:19:12.000004352
736806.99,0.63,4.2028762,4.1117203,4.2781786,0.65376152,2017-04-21 23:45:35.999999232
736807.1,0.88,4.2049831,4.1138272,4.2802855,0.6550321,2017-04-22 02:23:59.999997952
736807.2,0.36,4.2045238,4.1133679,4.2798262,0.65163996,2017-04-22 04:47:59.999995904
736807.29,0.11,4.206203,4.1150471,4.2815054,0.65209676,2017-04-22 06:57:36.000003328
736807.46,0.79,4.2053478,4.1141919,4.2806502,0.65281763,2017-04-22 11:02:23.999996672
736807.48,0.11,4.2229345,4.1317786,4.2982369,0.65466088,2017-04-22 11:31:11.999998464
736807.56,0.26,4.220695,4.1295391,4.2959974,0.6444215,2017-04-22 13:26:24.000004864
736807.57,0.11,4.2253435,4.1341876,4.3006459,0.64789115,2017-04-22 13:40:47.999995648
736807.6,0.11,4.2408967,4.1497407,4.3161991,0.64768703,2017-04-22 14:23:59.999997952
736807.7,0.55,4.239962,4.1488061,4.3152644,0.64859883,2017-04-22 16:47:59.999995904
736807.73,0.11,4.2303629,4.1392069,4.3056653,0.64609773,2017-04-22 17:31:11.999998464
736807.74,0.11,4.2302355,4.1390796,4.3055379,0.65274497,2017-04-22 17:45:35.999999232
736807.77,0.11,4.2316496,4.1404936,4.306952,0.65439109,2017-04-22 18:28:48.000001536
736807.79,0.88,4.2319723,4.1408164,4.3072747,0.65419307,2017-04-22 18:57:36.000003328
736807.81,0.11,4.2518784,4.1607225,4.3271808,0.65343062,2017-04-22 19:26:24.000004864
736807.84,0.11,4.2504924,4.1593365,4.3257948,0.6527208,2017-04-22 20:09:35.999997184
736807.92,0.11,4.2515302,4.1603742,4.3268326,0.65001072,2017-04-22 22:04:48.000003584
736807.97,0.11,4.2704259,4.1792699,4.3457283,0.65259792,2017-04-22 23:16:47.999997696
736808.15,0.55,4.2732011,4.1820451,4.3485035,0.65223747,2017-04-23 03:36:00.000002048
736808.27,0.11,4.2780257,4.1868697,4.353328,0.65071693,2017-04-23 06:28:48.000001536
736808.3,0.11,4.2699077,4.1787518,4.3452101,0.64740239,2017-04-23 07:12:00.000004096
736808.3,0.11,4.2699077,4.1787518,4.3452101,0.65186302,2017-04-23 07:12:00.000004096
736808.3,0.11,4.2740191,4.1828632,4.3493215,0.64740239,2017-04-23 07:12:00.000004096
736808.3,0.11,4.2740191,4.1828632,4.3493215,0.65186302,2017-04-23 07:12:00.000004096
736808.89,0.26,4.2510902,4.1599343,4.3263926,0.64819966,2017-04-23 21:21:36.000001280
736808.95,0.26,4.2491838,4.1580279,4.3244862,0.64860642,2017-04-23 22:47:59.999995904
736808.97,0.55,4.2479343,4.1567784,4.3232367,0.64643375,2017-04-23 23:16:47.999997696
736809.26,0.11,4.2368576,4.1457017,4.31216,0.64936482,2017-04-24 06:14:24.000000768
736809.29,1.16,4.2408249,4.149669,4.3161273,0.64970953,2017-04-24 06:57:36.000003328
736809.29,1.16,4.2408249,4.149669,4.3161273,0.65055299,2017-04-24 06:57:36.000003328
736809.29,0.11,4.2415672,4.1504113,4.3168696,0.64970953,2017-04-24 06:57:36.000003328
736809.29,0.11,4.2415672,4.1504113,4.3168696,0.65055299,2017-04-24 06:57:36.000003328
736809.35,0.88,4.2428978,4.1517419,4.3182002,0.65041952,2017-04-24 08:23:59.999997952
736809.38,0.79,4.2454555,4.1542996,4.3207579,0.64869561,2017-04-24 09:07:12.000000512
736809.58,0.11,4.236805,4.145649,4.3121074,0.64501867,2017-04-24 13:55:11.999996416
736809.77,0.36,4.2332918,4.1421358,4.3085942,0.64490399,2017-04-24 18:28:48.000001536
736809.86,0.63,4.2453021,4.1541462,4.3206045,0.64593265,2017-04-24 20:38:23.999998720
736809.86,0.63,4.2453021,4.1541462,4.3206045,0.65235792,2017-04-24 20:38:23.999998720
736809.86,0.63,4.2453021,4.1541462,4.3206045,0.65564725,2017-04-24 20:38:23.999998720
736809.86,0.79,4.2542405,4.1630846,4.3295429,0.64593265,2017-04-24 20:38:23.999998720
736809.86,0.79,4.2542405,4.1630846,4.3295429,0.65235792,2017-04-24 20:38:23.999998720
736809.86,0.79,4.2542405,4.1630846,4.3295429,0.65564725,2017-04-24 20:38:23.999998720
736809.86,0.51,4.258734,4.1675781,4.3340364,0.64593265,2017-04-24 20:38:23.999998720
736809.86,0.51,4.258734,4.1675781,4.3340364,0.65235792,2017-04-24 20:38:23.999998720
736809.86,0.51,4.258734,4.1675781,4.3340364,0.65564725,2017-04-24 20:38:23.999998720
736810.04,0.11,4.2519192,4.1607632,4.3272216,0.65483947,2017-04-25 00:57:36.000003328
736810.07,0.58,4.2542917,4.1631358,4.3295941,0.65346656,2017-04-25 01:40:47.999995648
736810.07,0.58,4.2542917,4.1631358,4.3295941,0.6614589,2017-04-25 01:40:47.999995648
736810.07,0.11,4.2554498,4.1642939,4.3307522,0.65346656,2017-04-25 01:40:47.999995648
736810.07,0.11,4.2554498,4.1642939,4.3307522,0.6614589,2017-04-25 01:40:47.999995648
736810.37,0.11,4.2447653,4.1536093,4.3200677,0.66345669,2017-04-25 08:52:47.999999488
736810.91,0.11,4.2253123,4.1341564,4.3006147,0.66275113,2017-04-25 21:50:24.000002816
736810.93,0.47,4.2171436,4.1259877,4.292446,0.66098555,2017-04-25 22:19:12.000004352
736810.94,0.11,4.2163156,4.1251597,4.291618,0.66444216,2017-04-25 22:33:35.999995136
736811.01,0.26,4.2105883,4.1194323,4.2858907,0.663223,2017-04-26 00:14:24.000000768
736811.04,0.11,4.2153037,4.1241478,4.2906061,0.66260254,2017-04-26 00:57:36.000003328
736811.42,0.11,4.2051134,4.1139575,4.2804158,0.6646278,2017-04-26 10:04:48.000003584
736811.76,0.11,4.2012426,4.1100867,4.276545,0.66600747,2017-04-26 18:14:24.000000768
736811.86,0.26,4.2068643,4.1157083,4.2821667,0.66714081,2017-04-26 20:38:23.999998720
736811.88,0.11,4.2069084,4.1157524,4.2822108,0.66564381,2017-04-26 21:07:12.000000512
736811.89,0.11,4.2171342,4.1259783,4.2924366,0.66628585,2017-04-26 21:21:36.000001280
736811.89,0.11,4.2171342,4.1259783,4.2924366,0.67058853,2017-04-26 21:21:36.000001280
736811.89,0.11,4.2216022,4.1304463,4.2969046,0.66628585,2017-04-26 21:21:36.000001280
736811.89,0.11,4.2216022,4.1304463,4.2969046,0.67058853,2017-04-26 21:21:36.000001280
736811.91,0.11,4.2224639,4.1313079,4.2977663,0.67644809,2017-04-26 21:50:24.000002816
736811.95,0.11,4.2235232,4.1323673,4.2988256,0.67346534,2017-04-26 22:47:59.999995904
736811.98,1.11,4.2378793,4.1467233,4.3131817,0.67574213,2017-04-26 23:31:11.999998464
736812.01,0.26,4.2288447,4.1376888,4.3041471,0.67346627,2017-04-27 00:14:24.000000768
736812.01,0.26,4.2288447,4.1376888,4.3041471,0.67480716,2017-04-27 00:14:24.000000768
736812.01,0.42,4.2358359,4.14468,4.3111383,0.67346627,2017-04-27 00:14:24.000000768
736812.01,0.42,4.2358359,4.14468,4.3111383,0.67480716,2017-04-27 00:14:24.000000768
736812.05,0.26,4.235956,4.1448,4.3112584,0.67534837,2017-04-27 01:12:00.000004096
736812.23,0.42,4.2311387,4.1399828,4.3064411,0.67372518,2017-04-27 05:31:11.999998464
736812.3,0.11,4.2390699,4.147914,4.3143723,0.67595647,2017-04-27 07:12:00.000004096
736812.38,0.79,4.2477354,4.1565795,4.3230378,0.67374185,2017-04-27 09:07:12.000000512
736812.38,0.79,4.2477354,4.1565795,4.3230378,0.67595708,2017-04-27 09:07:12.000000512
736812.38,0.11,4.2878833,4.1967274,4.3631857,0.67374185,2017-04-27 09:07:12.000000512
736812.38,0.11,4.2878833,4.1967274,4.3631857,0.67595708,2017-04-27 09:07:12.000000512
736812.53,0.11,4.2967182,4.2055623,4.3720206,0.67431149,2017-04-27 12:43:12.000002304
736812.67,0.11,4.2935652,4.2024093,4.3688676,0.67813822,2017-04-27 16:04:48.000003584
736812.8,0.58,4.2896438,4.1984878,4.3649462,0.67470314,2017-04-27 19:12:00.000004096
736812.83,0.11,4.292812,4.2016561,4.3681144,0.67378027,2017-04-27 19:55:11.999996416
736812.87,1.16,4.2992821,4.2081262,4.3745845,0.67437769,2017-04-27 20:52:47.999999488
736812.87,1.16,4.2992821,4.2081262,4.3745845,0.67639836,2017-04-27 20:52:47.999999488
736812.87,0.95,4.3093719,4.218216,4.3846743,0.67437769,2017-04-27 20:52:47.999999488
736812.87,0.95,4.3093719,4.218216,4.3846743,0.67639836,2017-04-27 20:52:47.999999488
736812.89,0.63,4.3088381,4.2176821,4.3841405,0.67508161,2017-04-27 21:21:36.000001280
736812.93,0.11,4.3162716,4.2251157,4.391574,0.67493144,2017-04-27 22:19:12.000004352
736812.95,0.11,4.3208208,4.2296649,4.3961232,0.67561488,2017-04-27 22:47:59.999995904
736813.0,0.11,4.32383,4.2326741,4.3991324,0.67931984,2017-04-28 00:00:00.000000000
736813.02,0.55,4.3297417,4.2385857,4.4050441,0.68133169,2017-04-28 00:28:48.000001536
736813.07,0.11,4.328747,4.2375911,4.4040494,0.68085755,2017-04-28 01:40:47.999995648
736813.13,0.11,4.326107,4.2349511,4.4014094,0.67725598,2017-04-28 03:07:12.000000512
736813.13,0.11,4.326107,4.2349511,4.4014094,0.67786851,2017-04-28 03:07:12.000000512
736813.13,0.11,4.3414569,4.250301,4.4167593,0.67725598,2017-04-28 03:07:12.000000512
736813.13,0.11,4.3414569,4.250301,4.4167593,0.67786851,2017-04-28 03:07:12.000000512
736813.28,0.61,4.350072,4.2589161,4.4253744,0.67407935,2017-04-28 06:43:12.000002304
736813.47,0.47,4.3423496,4.2511936,4.4176519,0.67419093,2017-04-28 11:16:47.999997696
736813.48,2.0,4.3598294,4.2686734,4.4351318,0.67340687,2017-04-28 11:31:11.999998464
736813.52,0.42,4.3565586,4.2654027,4.431861,0.66914813,2017-04-28 12:28:48.000001536
736813.52,0.42,4.3565586,4.2654027,4.431861,0.66664135,2017-04-28 12:28:48.000001536
736813.52,0.58,4.3541069,4.262951,4.4294093,0.66914813,2017-04-28 12:28:48.000001536
736813.52,0.58,4.3541069,4.262951,4.4294093,0.66664135,2017-04-28 12:28:48.000001536
736813.54,0.11,4.3520311,4.2608752,4.4273335,0.66713233,2017-04-28 12:57:36.000003328
736813.58,0.11,4.3448085,4.2536526,4.4201109,0.66228942,2017-04-28 13:55:11.999996416
736813.61,0.47,4.3400378,4.2488819,4.4153402,0.65851306,2017-04-28 14:38:23.999998720
736813.65,0.51,4.3318479,4.240692,4.4071503,0.653503,2017-04-28 15:36:00.000002048
736813.66,0.51,4.343358,4.252202,4.4186604,0.65330718,2017-04-28 15:50:24.000002816
736813.69,0.11,4.3380286,4.2468727,4.413331,0.64675903,2017-04-28 16:33:35.999995136
736813.71,0.51,4.3454957,4.2543398,4.4207981,0.64881263,2017-04-28 17:02:23.999996672
736813.73,0.42,4.3437378,4.2525819,4.4190402,0.6458141,2017-04-28 17:31:11.999998464
736813.76,0.26,4.3548136,4.2636577,4.430116,0.64024829,2017-04-28 18:14:24.000000768
736813.83,0.79,4.360481,4.2693251,4.4357834,0.63951909,2017-04-28 19:55:11.999996416
736813.86,0.11,4.3585813,4.2674253,4.4338837,0.63810431,2017-04-28 20:38:23.999998720
736813.89,0.26,4.355603,4.264447,4.4309054,0.63853717,2017-04-28 21:21:36.000001280
736813.94,0.88,4.3566256,4.2654697,4.431928,0.63800573,2017-04-28 22:33:35.999995136
736813.98,0.58,4.3546467,4.2634908,4.4299491,0.64205395,2017-04-28 23:31:11.999998464
736813.99,0.88,4.3581937,4.2670377,4.4334961,0.64523061,2017-04-28 23:45:35.999999232
736814.04,0.51,4.3583353,4.2671794,4.4336377,0.6453928,2017-04-29 00:57:36.000003328
736814.08,0.36,4.3647688,4.2736129,4.4400712,0.64233198,2017-04-29 01:55:11.999996416
736814.17,0.88,4.3745406,4.2833847,4.449843,0.64047035,2017-04-29 04:04:48.000003584
736814.19,0.51,4.381273,4.2901171,4.4565754,0.63803472,2017-04-29 04:33:35.999995136
736814.22,0.58,4.3833696,4.2922137,4.458672,0.63980847,2017-04-29 05:16:47.999997696
736814.25,0.42,4.383332,4.292176,4.4586344,0.63869999,2017-04-29 06:00:00.000000000
736814.29,0.11,4.3829491,4.2917932,4.4582515,0.63981186,2017-04-29 06:57:36.000003328
736814.29,0.11,4.3829491,4.2917932,4.4582515,0.64238121,2017-04-29 06:57:36.000003328
736814.29,0.11,4.3850367,4.2938808,4.4603391,0.63981186,2017-04-29 06:57:36.000003328
736814.29,0.11,4.3850367,4.2938808,4.4603391,0.64238121,2017-04-29 06:57:36.000003328
736814.31,0.11,4.3888412,4.2976852,4.4641436,0.642171,2017-04-29 07:26:24.000004864
736814.32,0.47,4.3951288,4.3039728,4.4704312,0.64321962,2017-04-29 07:40:47.999995648
736814.35,0.42,4.4014889,4.3103329,4.4767913,0.64023666,2017-04-29 08:23:59.999997952
736814.37,0.11,4.4019331,4.3107772,4.4772355,0.64241491,2017-04-29 08:52:47.999999488
736814.44,1.08,4.4083349,4.3171789,4.4836373,0.64595051,2017-04-29 10:33:35.999995136
736814.51,0.26,4.4045619,4.313406,4.4798643,0.6446753,2017-04-29 12:14:24.000000768
736814.52,0.11,4.4058385,4.3146826,4.4811409,0.64673645,2017-04-29 12:28:48.000001536
736814.74,0.58,4.398735,4.3075791,4.4740374,0.64822444,2017-04-29 17:45:35.999999232
736814.85,0.79,4.3971975,4.3060416,4.4724999,0.65093453,2017-04-29 20:23:59.999997952
736814.96,0.36,4.3915125,4.3003566,4.4668149,0.65189524,2017-04-29 23:02:23.999996672
736815.16,0.11,4.3817151,4.2905592,4.4570175,0.65491677,2017-04-30 03:50:24.000002816
736815.22,0.11,4.3758508,4.2846948,4.4511531,0.65363024,2017-04-30 05:16:47.999997696
736815.22,0.11,4.3758508,4.2846948,4.4511531,0.65448421,2017-04-30 05:16:47.999997696
736815.22,0.26,4.3771264,4.2859704,4.4524287,0.65363024,2017-04-30 05:16:47.999997696
736815.22,0.26,4.3771264,4.2859704,4.4524287,0.65448421,2017-04-30 05:16:47.999997696
736815.24,0.26,4.37877,4.287614,4.4540723,0.65531726,2017-04-30 05:45:35.999999232
736815.42,0.47,4.3737576,4.2826017,4.44906,0.65690448,2017-04-30 10:04:48.000003584
736815.61,0.88,4.3700331,4.2788772,4.4453355,0.65862408,2017-04-30 14:38:23.999998720
736815.81,0.88,4.3711994,4.2800434,4.4465018,0.65848853,2017-04-30 19:26:24.000004864
736816.07,0.11,4.3630738,4.2719179,4.4383762,0.65991498,2017-05-01 01:40:47.999995648
736816.09,0.47,4.3650402,4.2738843,4.4403426,0.66207098,2017-05-01 02:09:35.999997184
736816.58,0.11,4.3388589,4.2477029,4.4141613,0.66414118,2017-05-01 13:55:11.999996416
736816.76,0.51,4.3623065,4.2711506,4.4376089,0.66314434,2017-05-01 18:14:24.000000768
736817.2,0.11,4.3405939,4.249438,4.4158963,0.66669116,2017-05-02 04:47:59.999995904
736817.26,0.42,4.3380774,4.2469215,4.4133798,0.66550581,2017-05-02 06:14:24.000000768
736817.58,0.11,4.3364038,4.2452479,4.4117062,0.66372766,2017-05-02 13:55:11.999996416
736818.11,0.36,4.3055598,4.2144039,4.3808622,0.66438561,2017-05-03 02:38:23.999998720
736818.21,0.26,4.3011286,4.2099727,4.376431,0.66262218,2017-05-03 05:02:23.999996672
736818.37,0.11,4.2921699,4.201014,4.3674723,0.66383586,2017-05-03 08:52:47.999999488
736818.47,0.47,4.2869595,4.1958036,4.3622619,0.6642742,2017-05-03 11:16:47.999997696
736818.5,0.51,4.2963883,4.2052324,4.3716907,0.66095737,2017-05-03 12:00:00.000000000
736818.99,0.26,4.2821472,4.1909913,4.3574496,0.66300011,2017-05-03 23:45:35.999999232
736819.14,0.47,4.2780594,4.1869034,4.3533618,0.66320752,2017-05-04 03:21:36.000001280
736819.14,0.47,4.2780594,4.1869034,4.3533618,0.66261958,2017-05-04 03:21:36.000001280
736819.14,0.79,4.2779539,4.186798,4.3532563,0.66320752,2017-05-04 03:21:36.000001280
736819.14,0.79,4.2779539,4.186798,4.3532563,0.66261958,2017-05-04 03:21:36.000001280
736819.15,0.63,4.2783264,4.1871705,4.3536288,0.66326276,2017-05-04 03:36:00.000002048
736819.22,0.63,4.2857399,4.194584,4.3610423,0.66438548,2017-05-04 05:16:47.999997696
736819.26,0.11,4.2833959,4.19224,4.3586983,0.66704537,2017-05-04 06:14:24.000000768
736819.35,0.11,4.2795623,4.1884064,4.3548647,0.66298288,2017-05-04 08:23:59.999997952
736819.36,0.58,4.2949694,4.2038135,4.3702718,0.66365683,2017-05-04 08:38:23.999998720
736819.37,0.61,4.3239858,4.2328298,4.3992882,0.66632654,2017-05-04 08:52:47.999999488
736819.37,0.61,4.3239858,4.2328298,4.3992882,0.66949597,2017-05-04 08:52:47.999999488
736819.37,0.26,4.3238229,4.232667,4.3991253,0.66632654,2017-05-04 08:52:47.999999488
736819.37,0.26,4.3238229,4.232667,4.3991253,0.66949597,2017-05-04 08:52:47.999999488
736819.41,0.63,4.3245577,4.2334018,4.3998601,0.66650343,2017-05-04 09:50:24.000002816
736819.47,0.58,4.3266187,4.2354627,4.4019211,0.666884,2017-05-04 11:16:47.999997696
736819.54,1.47,4.3355305,4.2443745,4.4108329,0.66997548,2017-05-04 12:57:36.000003328
736819.58,0.88,4.3568713,4.2657154,4.4321737,0.66781114,2017-05-04 13:55:11.999996416
736819.6,0.79,4.3772648,4.2861089,4.4525672,0.66477036,2017-05-04 14:23:59.999997952
736819.64,0.55,4.3823133,4.2911574,4.4576157,0.66185064,2017-05-04 15:21:36.000001280
736819.69,0.61,4.3827333,4.2915774,4.4580357,0.6619639,2017-05-04 16:33:35.999995136
736819.72,0.79,4.3846019,4.2934459,4.4599043,0.66187659,2017-05-04 17:16:47.999997696
736819.79,0.55,4.3827087,4.2915527,4.4580111,0.66127367,2017-05-04 18:57:36.000003328
736819.8,1.63,4.3961654,4.3050095,4.4714678,0.66128598,2017-05-04 19:12:00.000004096
736819.87,0.42,4.3953019,4.304146,4.4706043,0.66215149,2017-05-04 20:52:47.999999488
736819.92,0.26,4.3890348,4.2978788,4.4643372,0.66123936,2017-05-04 22:04:48.000003584
736819.94,0.63,4.3912524,4.3000965,4.4665548,0.66313701,2017-05-04 22:33:35.999995136
736819.95,0.63,4.3918758,4.3007199,4.4671782,0.66526751,2017-05-04 22:47:59.999995904
736819.97,0.26,4.392506,4.30135,4.4678084,0.6640522,2017-05-04 23:16:47.999997696
736819.99,0.88,4.4041487,4.3129928,4.4794511,0.6675971,2017-05-04 23:45:35.999999232
736820.0,0.79,4.410724,4.319568,4.4860264,0.66444675,2017-05-05 00:00:00.000000000
736820.03,0.47,4.4114723,4.3203164,4.4867747,0.66416804,2017-05-05 00:43:12.000002304
736820.06,1.04,4.4152058,4.3240499,4.4905082,0.66269925,2017-05-05 01:26:24.000004864
736820.08,0.11,4.4223869,4.3312309,4.4976893,0.66361651,2017-05-05 01:55:11.999996416
736820.09,0.51,4.4317363,4.3405804,4.5070387,0.66242758,2017-05-05 02:09:35.999997184
736820.1,0.11,4.4370738,4.3459179,4.5123762,0.66594619,2017-05-05 02:23:59.999997952
736820.12,0.42,4.4384063,4.3472504,4.5137087,0.66725826,2017-05-05 02:52:47.999999488
