Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime
737120.72,1.63,4.4258419,4.334686,4.5011443,0.65330111,2018-03-01 17:16:47.999997589
737120.79,1.84,4.4305818,4.3394258,4.5058841,0.64885302,2018-03-01 18:57:36.000003222
737120.9,1.08,4.425401,4.3342451,4.5007034,0.64602208,2018-03-01 21:36:00.000002013
737121.19,1.53,4.4185733,4.3274173,4.4938757,0.64121884,2018-03-02 04:33:35.999995170
737121.67,1.04,4.4086415,4.3174855,4.4839438,0.63764842,2018-03-02 16:04:48.000003620
737121.7,1.13,4.414013,4.322857,4.4893154,0.63669341,2018-03-02 16:47:59.999995973
737121.71,1.47,4.4167889,4.325633,4.4920913,0.63868383,2018-03-02 17:02:23.999996777
737121.88,0.63,4.4130816,4.3219256,4.488384,0.63717448,2018-03-02 21:07:12.000000406
737121.89,1.32,4.4202192,4.3290633,4.4955216,0.63932179,2018-03-02 21:21:36.000001209
737121.96,1.57,4.4413754,4.3502194,4.5166778,0.63501464,2018-03-02 23:02:23.999996777
737122.13,0.88,4.4505542,4.3593982,4.5258566,0.63165879,2018-03-03 03:07:12.000000406
737122.13,0.88,4.4505542,4.3593982,4.5258566,0.63563773,2018-03-03 03:07:12.000000406
737122.13,0.79,4.4605464,4.3693905,4.5358488,0.63165879,2018-03-03 03:07:12.000000406
737122.13,0.79,4.4605464,4.3693905,4.5358488,0.63563773,2018-03-03 03:07:12.000000406
737122.45,1.32,4.4543187,4.3631628,4.5296211,0.63548383,2018-03-03 10:47:59.999995973
737122.92,0.55,4.4381892,4.3470332,4.5134915,0.63637351,2018-03-03 22:04:48.000003620
737123.27,0.55,4.4284772,4.3373212,4.5037796,0.63988074,2018-03-04 06:28:48.000001607
737124.1,2.53,4.426565,4.335409,4.5018674,0.64207389,2018-03-05 02:23:59.999997986
737124.25,1.41,4.4317574,4.3406014,4.5070597,0.6400329,2018-03-05 06:00:00.000000000
737124.35,1.13,4.4344936,4.3433376,4.5097959,0.63390597,2018-03-05 08:23:59.999997986
737124.71,1.32,4.4361795,4.3450236,4.5114819,0.63454417,2018-03-05 17:02:23.999996777
737124.74,0.51,4.4324453,4.3412894,4.5077477,0.63799998,2018-03-05 17:45:35.999999196
737124.98,1.16,4.4340223,4.3428663,4.5093246,0.63604946,2018-03-05 23:31:11.999998392
737125.39,0.79,4.4187951,4.3276392,4.4940975,0.63543718,2018-03-06 09:21:36.000001209
737125.41,0.55,4.4209217,4.3297657,4.496224,0.6407288,2018-03-06 09:50:24.000002816
737125.76,1.11,4.4152759,4.32412,4.4905783,0.63753389,2018-03-06 18:14:24.000000803
737126.03,0.63,4.4099133,4.3187574,4.4852157,0.63443614,2018-03-07 00:43:12.000002410
737126.1,0.63,4.4080059,4.31685,4.4833083,0.62884318,2018-03-07 02:23:59.999997986
737126.11,0.63,4.4085719,4.317416,4.4838743,0.63020933,2018-03-07 02:38:23.999998790
737126.17,0.58,4.4056074,4.3144515,4.4809098,0.62935949,2018-03-07 04:04:48.000003620
737126.18,1.53,4.4128421,4.3216862,4.4881445,0.63181083,2018-03-07 04:19:12.000004423
737126.36,0.79,4.3985196,4.3073637,4.473822,0.63049781,2018-03-07 08:38:23.999998790
737126.46,0.88,4.402723,4.3115671,4.4780254,0.62624069,2018-03-07 11:02:23.999996777
737126.57,0.58,4.4006229,4.309467,4.4759253,0.6294713,2018-03-07 13:40:47.999995576
737126.66,1.57,4.4042997,4.3131438,4.4796021,0.62821806,2018-03-07 15:50:24.000002816
737126.85,0.51,4.399719,4.3085631,4.4750214,0.63002034,2018-03-07 20:23:59.999997986
737127.12,0.55,4.3902657,4.2991098,4.4655681,0.6272533,2018-03-08 02:52:47.999999593
737127.97,0.58,4.3742141,4.2830582,4.4495165,0.63156327,2018-03-08 23:16:47.999997589
737127.99,1.63,4.3780295,4.2868736,4.4533319,0.63200283,2018-03-08 23:45:35.999999196
737128.12,0.51,4.3779282,4.2867723,4.4532306,0.63398676,2018-03-09 02:52:47.999999593
737128.39,0.63,4.37669,4.2855341,4.4519924,0.6340758,2018-03-09 09:21:36.000001209
737128.41,0.63,4.3805095,4.2893536,4.4558119,0.63445881,2018-03-09 09:50:24.000002816
737128.59,0.63,4.3758237,4.2846678,4.4511261,0.633363,2018-03-09 14:09:35.999997183
737128.64,0.55,4.3834738,4.2923178,4.4587762,0.63413267,2018-03-09 15:21:36.000001209
737128.68,0.58,4.3877052,4.2965493,4.4630076,0.63563635,2018-03-09 16:19:12.000004423
737128.79,1.6,4.4053718,4.3142159,4.4806742,0.63357614,2018-03-09 18:57:36.000003222
737128.8,0.55,4.4215558,4.3303999,4.4968582,0.63706866,2018-03-09 19:12:00.000004026
737129.06,1.32,4.4176004,4.3264445,4.4929028,0.63382099,2018-03-10 01:26:24.000004829
737129.09,1.0,4.4154047,4.3242488,4.4907071,0.63286561,2018-03-10 02:09:35.999997183
737129.29,1.32,4.4141112,4.3229553,4.4894136,0.63088364,2018-03-10 06:57:36.000003222
737129.41,1.47,4.4161558,4.3249998,4.4914582,0.62746741,2018-03-10 09:50:24.000002816
737131.47,1.32,4.3752367,4.2840807,4.4505391,0.63176998,2018-03-12 11:16:47.999997589
737131.64,1.11,4.3735364,4.2823805,4.4488388,0.63293729,2018-03-12 15:21:36.000001209
737131.64,1.11,4.3735364,4.2823805,4.4488388,0.63354069,2018-03-12 15:21:36.000001209
737131.64,2.37,4.3924505,4.3012946,4.4677529,0.63293729,2018-03-12 15:21:36.000001209
737131.64,2.37,4.3924505,4.3012946,4.4677529,0.63354069,2018-03-12 15:21:36.000001209
737132.21,0.88,4.3781758,4.2870199,4.4534782,0.63180762,2018-03-13 05:02:23.999996777
737132.51,1.6,4.3786071,4.2874512,4.4539095,0.63069579,2018-03-13 12:14:24.000000803
737132.59,1.63,4.3896263,4.2984704,4.4649287,0.6309029,2018-03-13 14:09:35.999997183
737132.75,0.95,4.3868501,4.2956942,4.4621525,0.62982646,2018-03-13 18:00:00.000000000
737132.82,1.6,4.3916558,4.3004999,4.4669582,0.63029351,2018-03-13 19:40:47.999995576
737132.88,0.63,4.3937592,4.3026033,4.4690616,0.62984382,2018-03-13 21:07:12.000000406
737133.08,1.16,4.3937612,4.3026052,4.4690636,0.62513365,2018-03-14 01:55:11.999996379
737133.08,1.16,4.3937612,4.3026052,4.4690636,0.63008331,2018-03-14 01:55:11.999996379
737133.08,0.61,4.3914261,4.3002702,4.4667285,0.62513365,2018-03-14 01:55:11.999996379
737133.08,0.61,4.3914261,4.3002702,4.4667285,0.63008331,2018-03-14 01:55:11.999996379
737133.67,1.53,4.3821196,4.2909637,4.457422,0.63274509,2018-03-14 16:04:48.000003620
737133.68,1.16,4.368403,4.277247,4.4437054,0.63362587,2018-03-14 16:19:12.000004423
737133.74,1.6,4.3569217,4.2657657,4.4322241,0.63174232,2018-03-14 17:45:35.999999196
737134.08,1.11,4.3524009,4.261245,4.4277033,0.63230885,2018-03-15 01:55:11.999996379
737134.1,1.0,4.3533658,4.2622098,4.4286682,0.63405785,2018-03-15 02:23:59.999997986
737134.18,0.79,4.3642316,4.2730756,4.439534,0.63142212,2018-03-15 04:19:12.000004423
737134.77,1.32,4.3575417,4.2663858,4.4328441,0.63013502,2018-03-15 18:28:48.000001607
737134.89,0.95,4.3516954,4.2605395,4.4269978,0.63185412,2018-03-15 21:21:36.000001209
737134.9,0.79,4.3487186,4.2575627,4.424021,0.63339236,2018-03-15 21:36:00.000002013
737134.92,1.16,4.3555201,4.2643642,4.4308225,0.63561639,2018-03-15 22:04:48.000003620
737134.98,0.63,4.3559299,4.2647739,4.4312323,0.63468501,2018-03-15 23:31:11.999998392
737135.11,1.16,4.351698,4.2605421,4.4270004,0.62973037,2018-03-16 02:38:23.999998790
737135.25,0.51,4.350854,4.2596981,4.4261564,0.63023759,2018-03-16 06:00:00.000000000
737135.66,0.63,4.3424092,4.2512532,4.4177116,0.63387771,2018-03-16 15:50:24.000002816
737135.82,1.32,4.3390621,4.2479062,4.4143645,0.62978564,2018-03-16 19:40:47.999995576
737135.94,1.41,4.3421658,4.2510098,4.4174682,0.63131645,2018-03-16 22:33:35.999995170
737136.03,0.61,4.3408977,4.2497417,4.4162001,0.62834935,2018-03-17 00:43:12.000002410
737136.29,0.55,4.3344106,4.2432547,4.409713,0.63189393,2018-03-17 06:57:36.000003222
737136.37,0.95,4.3248761,4.2337202,4.4001785,0.62856405,2018-03-17 08:52:47.999999593
737136.49,1.57,4.3265797,4.2354238,4.4018821,0.62918486,2018-03-17 11:45:35.999999196
737137.16,2.09,4.3172204,4.2260644,4.3925228,0.62920456,2018-03-18 03:50:24.000002816
737137.92,0.51,4.3049664,4.2138105,4.3802688,0.63419372,2018-03-18 22:04:48.000003620
737138.88,0.55,4.2867901,4.1956341,4.3620925,0.63550936,2018-03-19 21:07:12.000000406
737138.94,1.16,4.317996,4.2268401,4.3932984,0.63785912,2018-03-19 22:33:35.999995170
737139.04,1.11,4.3163309,4.2251749,4.3916333,0.6382709,2018-03-20 00:57:36.000003222
737139.5,0.55,4.3108861,4.2197302,4.3861885,0.63709528,2018-03-20 12:00:00.000000000
737139.94,1.6,4.311276,4.22012,4.3865784,0.63911876,2018-03-20 22:33:35.999995170
737140.24,1.16,4.304106,4.21295,4.3794084,0.63693469,2018-03-21 05:45:35.999999196
737140.94,0.79,4.2925515,4.2013955,4.3678539,0.63918409,2018-03-21 22:33:35.999995170
737140.96,1.47,4.2785236,4.1873677,4.353826,0.6406324,2018-03-21 23:02:23.999996777
737141.26,1.16,4.2760479,4.184892,4.3513503,0.6423135,2018-03-22 06:14:24.000000803
737141.57,0.95,4.2707617,4.1796058,4.3460641,0.64943633,2018-03-22 13:40:47.999995576
737141.61,1.94,4.2841262,4.1929703,4.3594286,0.65270078,2018-03-22 14:38:23.999998790
737141.65,1.47,4.2869246,4.1957687,4.362227,0.65492722,2018-03-22 15:36:00.000002013
737142.01,1.53,4.2849327,4.1937768,4.3602351,0.65461879,2018-03-23 00:14:24.000000803
737142.07,1.0,4.285213,4.1940571,4.3605154,0.65634101,2018-03-23 01:40:47.999995576
737142.1,0.79,4.2920993,4.2009434,4.3674017,0.66014325,2018-03-23 02:23:59.999997986
737142.19,0.63,4.2891903,4.1980343,4.3644926,0.66488035,2018-03-23 04:33:35.999995170
737142.3,1.0,4.2815541,4.1903982,4.3568565,0.66636104,2018-03-23 07:12:00.000004026
737142.61,0.51,4.2731144,4.1819584,4.3484168,0.66864519,2018-03-23 14:38:23.999998790
737142.74,0.79,4.2661594,4.1750035,4.3414618,0.66683203,2018-03-23 17:45:35.999999196
737142.78,0.88,4.2603131,4.1691572,4.3356155,0.66805799,2018-03-23 18:43:12.000002410
737142.91,0.63,4.2583382,4.1671822,4.3336405,0.66893851,2018-03-23 21:50:24.000002816
737142.98,1.6,4.2634628,4.1723068,4.3387652,0.66857785,2018-03-23 23:31:11.999998392
737142.99,1.11,4.2731452,4.1819893,4.3484476,0.67028146,2018-03-23 23:45:35.999999196
737143.01,1.94,4.279615,4.188459,4.3549174,0.67120414,2018-03-24 00:14:24.000000803
737143.28,1.16,4.2725855,4.1814296,4.3478879,0.66740409,2018-03-24 06:43:12.000002410
737143.35,1.08,4.2760969,4.184941,4.3513993,0.66501398,2018-03-24 08:23:59.999997986
737143.43,0.95,4.2730345,4.1818786,4.3483369,0.6597657,2018-03-24 10:19:12.000004423
737143.5,0.55,4.2682398,4.1770839,4.3435422,0.66061832,2018-03-24 12:00:00.000000000
737143.57,1.0,4.2705876,4.1794317,4.34589,0.66109042,2018-03-24 13:40:47.999995576
737144.32,1.41,4.2586464,4.1674905,4.3339488,0.65681,2018-03-25 07:40:47.999995576
737144.82,0.63,4.2523952,4.1612392,4.3276976,0.65672371,2018-03-25 19:40:47.999995576
737145.13,1.6,4.2605336,4.1693777,4.335836,0.65655411,2018-03-26 03:07:12.000000406
737145.22,0.88,4.2665533,4.1753973,4.3418556,0.65443161,2018-03-26 05:16:47.999997589
737145.58,0.63,4.2572608,4.1661049,4.3325632,0.65339392,2018-03-26 13:55:11.999996379
737145.78,1.6,4.2578224,4.1666665,4.3331248,0.65713187,2018-03-26 18:43:12.000002410
737146.21,0.51,4.2489701,4.1578141,4.3242725,0.66367207,2018-03-27 05:02:23.999996777
737146.29,0.88,4.252427,4.161271,4.3277294,0.66154232,2018-03-27 06:57:36.000003222
737146.55,0.58,4.2481179,4.156962,4.3234203,0.65925634,2018-03-27 13:12:00.000004026
737146.59,1.63,4.2552322,4.1640763,4.3305346,0.66182147,2018-03-27 14:09:35.999997183
737147.09,1.0,4.2541808,4.1630249,4.3294832,0.66387416,2018-03-28 02:09:35.999997183
737147.12,0.58,4.2540663,4.1629104,4.3293687,0.66366143,2018-03-28 02:52:47.999999593
737147.36,1.41,4.2580431,4.1668872,4.3333455,0.66478158,2018-03-28 08:38:23.999998790
737147.51,1.32,4.2632681,4.1721122,4.3385705,0.66436898,2018-03-28 12:14:24.000000803
737147.6,0.88,4.2636589,4.172503,4.3389613,0.66632117,2018-03-28 14:23:59.999997986
737147.89,1.11,4.2598952,4.1687392,4.3351976,0.66669968,2018-03-28 21:21:36.000001209
737147.95,1.47,4.2636694,4.1725134,4.3389718,0.66748424,2018-03-28 22:47:59.999995973
737148.22,0.58,4.2542413,4.1630854,4.3295437,0.66631324,2018-03-29 05:16:47.999997589
737148.25,1.53,4.260909,4.169753,4.3362114,0.67072562,2018-03-29 06:00:00.000000000
737148.39,0.51,4.2591068,4.1679509,4.3344092,0.67317681,2018-03-29 09:21:36.000001209
737148.44,0.63,4.2605163,4.1693604,4.3358187,0.67157006,2018-03-29 10:33:35.999995170
737148.63,2.74,4.2776694,4.1865135,4.3529718,0.6726028,2018-03-29 15:07:12.000000406
737148.74,2.58,4.2981186,4.2069627,4.373421,0.67341644,2018-03-29 17:45:35.999999196
737148.84,0.79,4.3020106,4.2108547,4.377313,0.67270802,2018-03-29 20:09:35.999997183
737148.85,1.53,4.3231216,4.2319657,4.398424,0.67616664,2018-03-29 20:23:59.999997986
737149.03,0.88,4.3160178,4.2248618,4.3913202,0.67377561,2018-03-30 00:43:12.000002410
737149.08,1.47,4.3213266,4.2301707,4.396629,0.6714047,2018-03-30 01:55:11.999996379
737149.13,2.16,4.3361253,4.2449694,4.4114277,0.67267484,2018-03-30 03:07:12.000000406
737149.18,0.79,4.3358938,4.2447379,4.4111962,0.66958851,2018-03-30 04:19:12.000004423
737149.25,0.95,4.3390499,4.247894,4.4143523,0.67137131,2018-03-30 06:00:00.000000000
737149.31,1.94,4.3462081,4.2550522,4.4215105,0.6698929,2018-03-30 07:26:24.000004829
737149.4,1.53,4.349089,4.2579331,4.4243914,0.66714927,2018-03-30 09:36:00.000002013
737149.75,1.13,4.3414186,4.2502626,4.416721,0.66672184,2018-03-30 18:00:00.000000000
737149.93,1.32,4.3403858,4.2492298,4.4156882,0.66040484,2018-03-30 22:19:12.000004423
737149.99,0.79,4.3425932,4.2514373,4.4178956,0.66097497,2018-03-30 23:45:35.999999196
737150.11,0.95,4.3405181,4.2493622,4.4158205,0.65923448,2018-03-31 02:38:23.999998790
737150.38,1.41,4.339605,4.2484491,4.4149074,0.66096812,2018-03-31 09:07:12.000000406
737150.84,0.79,4.3298149,4.238659,4.4051173,0.66309229,2018-03-31 20:09:35.999997183
737150.85,0.58,4.3709082,4.2797523,4.4462106,0.6634443,2018-03-31 20:23:59.999997986
737152.91,1.11,4.3302558,4.2390998,4.4055582,0.66718645,2018-04-02 21:50:24.000002816
737153.3,0.63,4.3091055,4.2179496,4.3844079,0.66249951,2018-04-03 07:12:00.000004026
737153.45,1.84,4.3233072,4.2321513,4.3986096,0.66239257,2018-04-03 10:47:59.999995973
737153.64,0.51,4.3209309,4.229775,4.3962333,0.66335039,2018-04-03 15:21:36.000001209
737154.01,0.79,4.3107913,4.2196354,4.3860937,0.66388025,2018-04-04 00:14:24.000000803
737154.24,0.63,4.308655,4.217499,4.3839574,0.6674287,2018-04-04 05:45:35.999999196
737154.47,1.63,4.3056616,4.2145057,4.380964,0.66890391,2018-04-04 11:16:47.999997589
737154.67,1.32,4.3055347,4.2143787,4.3808371,0.66709149,2018-04-04 16:04:48.000003620
737155.23,1.6,4.3008563,4.2097004,4.3761587,0.66921314,2018-04-05 05:31:11.999998392
737155.58,0.63,4.2941205,4.2029645,4.3694229,0.66422335,2018-04-05 13:55:11.999996379
737155.74,0.79,4.2990372,4.2078813,4.3743396,0.66093657,2018-04-05 17:45:35.999999196
737155.75,0.79,4.2977896,4.2066336,4.373092,0.66296355,2018-04-05 18:00:00.000000000
737155.78,1.32,4.2964073,4.2052514,4.3717097,0.66455955,2018-04-05 18:43:12.000002410
737155.85,1.32,4.3027955,4.2116395,4.3780979,0.66292615,2018-04-05 20:23:59.999997986
737155.87,1.16,4.3034631,4.2123072,4.3787655,0.66245973,2018-04-05 20:52:47.999999593
737155.89,1.11,4.30572,4.2145641,4.3810224,0.66308772,2018-04-05 21:21:36.000001209
737156.01,1.11,4.3144818,4.2233258,4.3897842,0.66107437,2018-04-06 00:14:24.000000803
737156.02,0.95,4.3164437,4.2252878,4.3917461,0.66277684,2018-04-06 00:28:48.000001607
737156.17,0.63,4.3132901,4.2221342,4.3885925,0.66224463,2018-04-06 04:04:48.000003620
737156.19,1.11,4.3129633,4.2218074,4.3882657,0.65994862,2018-04-06 04:33:35.999995170
737156.22,1.32,4.3162439,4.2250879,4.3915463,0.65800637,2018-04-06 05:16:47.999997589
737156.29,0.79,4.3161201,4.2249642,4.3914225,0.65855886,2018-04-06 06:57:36.000003222
737156.55,1.94,4.3214178,4.2302618,4.3967202,0.65705142,2018-04-06 13:12:00.000004026
737156.84,1.32,4.3263508,4.2351949,4.4016532,0.65598001,2018-04-06 20:09:35.999997183
737156.86,1.53,4.3305934,4.2394374,4.4058958,0.65760308,2018-04-06 20:38:23.999998790
737157.05,1.41,4.3291319,4.237976,4.4044343,0.65883764,2018-04-07 01:12:00.000004026
737157.08,0.88,4.330957,4.239801,4.4062594,0.65676344,2018-04-07 01:55:11.999996379
737157.2,1.13,4.3356809,4.244525,4.4109833,0.65387693,2018-04-07 04:47:59.999995973
737157.28,0.88,4.3352944,4.2441384,4.4105968,0.65373171,2018-04-07 06:43:12.000002410
737157.3,0.79,4.3339193,4.2427634,4.4092217,0.65350778,2018-04-07 07:12:00.000004026
737157.37,1.57,4.3416208,4.2504649,4.4169232,0.64999248,2018-04-07 08:52:47.999999593
737157.4,1.0,4.3590198,4.2678638,4.4343222,0.64456105,2018-04-07 09:36:00.000002013
737157.55,0.63,4.3775479,4.286392,4.4528503,0.64211936,2018-04-07 13:12:00.000004026
737158.06,0.63,4.3654067,4.2742507,4.4407091,0.64645628,2018-04-08 01:26:24.000004829
737158.25,1.13,4.3637131,4.2725572,4.4390155,0.64399801,2018-04-08 06:00:00.000000000
737159.42,1.53,4.3518245,4.2606686,4.4271269,0.63990048,2018-04-09 10:04:48.000003620
737159.48,1.57,4.359908,4.2687521,4.4352104,0.63588223,2018-04-09 11:31:11.999998392
737159.67,0.79,4.3609725,4.2698166,4.4362749,0.63537033,2018-04-09 16:04:48.000003620
737159.92,2.0,4.3788085,4.2876525,4.4541109,0.63270466,2018-04-09 22:04:48.000003620
737159.92,2.0,4.3788085,4.2876525,4.4541109,0.63440905,2018-04-09 22:04:48.000003620
737159.92,1.47,4.3792222,4.2880662,4.4545246,0.63270466,2018-04-09 22:04:48.000003620
737159.92,1.47,4.3792222,4.2880662,4.4545246,0.63440905,2018-04-09 22:04:48.000003620
737159.97,1.41,4.3861965,4.2950405,4.4614989,0.63703859,2018-04-09 23:16:47.999997589
737160.14,1.53,4.3922307,4.3010748,4.4675331,0.63610889,2018-04-10 03:21:36.000001209
737160.31,1.57,4.3859461,4.2947902,4.4612485,0.63442659,2018-04-10 07:26:24.000004829
737160.43,0.79,4.3813108,4.2901549,4.4566132,0.63350546,2018-04-10 10:19:12.000004423
737160.57,1.53,4.3863778,4.2952219,4.4616802,0.63224572,2018-04-10 13:40:47.999995576
737160.76,1.32,4.3845494,4.2933934,4.4598517,0.63401965,2018-04-10 18:14:24.000000803
737160.8,0.95,4.3851935,4.2940376,4.4604959,0.63486347,2018-04-10 19:12:00.000004026
737160.82,0.55,4.3864683,4.2953124,4.4617707,0.63704524,2018-04-10 19:40:47.999995576
737160.87,1.53,4.3906451,4.2994892,4.4659475,0.63980841,2018-04-10 20:52:47.999999593
737160.97,1.94,4.4027608,4.3116049,4.4780632,0.63878815,2018-04-10 23:16:47.999997589
737161.05,0.88,4.4040588,4.3129029,4.4793612,0.63883875,2018-04-11 01:12:00.000004026
737161.13,0.88,4.4034037,4.3122478,4.4787061,0.63722099,2018-04-11 03:07:12.000000406
737161.74,0.51,4.3920088,4.3008529,4.4673112,0.64376201,2018-04-11 17:45:35.999999196
737161.79,1.6,4.3922438,4.3010879,4.4675462,0.6452901,2018-04-11 18:57:36.000003222
737161.82,1.53,4.3939897,4.3028337,4.4692921,0.64349051,2018-04-11 19:40:47.999995576
737161.98,0.51,4.3833319,4.292176,4.4586343,0.64262779,2018-04-11 23:31:11.999998392
737161.99,2.66,4.4063231,4.3151672,4.4816255,0.64727682,2018-04-11 23:45:35.999999196
737162.04,1.84,4.4113944,4.3202385,4.4866968,0.64886445,2018-04-12 00:57:36.000003222
737162.44,1.57,4.4070137,4.3158578,4.4823161,0.65091801,2018-04-12 10:33:35.999995170
737162.57,1.47,4.4088514,4.3176954,4.4841538,0.65026304,2018-04-12 13:40:47.999995576
737162.92,1.47,4.4046944,4.3135385,4.4799968,0.6545215,2018-04-12 22:04:48.000003620
737162.93,0.79,4.4191313,4.3279753,4.4944337,0.65713251,2018-04-12 22:19:12.000004423
737162.99,0.95,4.4302964,4.3391405,4.5055988,0.65252746,2018-04-12 23:45:35.999999196
737163.15,1.32,4.4324322,4.3412763,4.5077346,0.65303532,2018-04-13 03:36:00.000002013
737163.36,0.95,4.4296886,4.3385327,4.504991,0.65561651,2018-04-13 08:38:23.999998790
737163.53,1.0,4.4354062,4.3442502,4.5107086,0.6541728,2018-04-13 12:43:12.000002410
737163.62,2.0,4.4413768,4.3502208,4.5166792,0.65386105,2018-04-13 14:52:47.999999593
737163.9,1.6,4.4493495,4.3581936,4.5246519,0.64870885,2018-04-13 21:36:00.000002013
737164.25,1.57,4.4457395,4.3545835,4.5210419,0.65355666,2018-04-14 06:00:00.000000000
737165.03,0.88,4.4339218,4.3427659,4.5092242,0.6511084,2018-04-15 00:43:12.000002410
737165.1,0.63,4.4291506,4.3379946,4.504453,0.65180133,2018-04-15 02:23:59.999997986
737165.24,0.55,4.4367578,4.3456019,4.5120602,0.65126288,2018-04-15 05:45:35.999999196
737165.33,0.79,4.4357843,4.3446284,4.5110867,0.64715946,2018-04-15 07:55:11.999996379
737165.73,1.16,4.4305193,4.3393634,4.5058217,0.64635494,2018-04-15 17:31:11.999998392
737166.37,1.57,4.4206219,4.3294659,4.4959242,0.64742426,2018-04-16 08:52:47.999999593
737166.6,1.0,4.4179217,4.3267657,4.4932241,0.64658268,2018-04-16 14:23:59.999997986
737166.64,1.0,4.423057,4.3319011,4.4983594,0.6440684,2018-04-16 15:21:36.000001209
737166.66,1.04,4.4222246,4.3310687,4.497527,0.64556783,2018-04-16 15:50:24.000002816
737166.73,0.55,4.4268127,4.3356568,4.5021151,0.64580185,2018-04-16 17:31:11.999998392
737166.74,1.13,4.4252973,4.3341414,4.5005997,0.64651654,2018-04-16 17:45:35.999999196
737166.76,0.63,4.4282686,4.3371126,4.503571,0.64525976,2018-04-16 18:14:24.000000803
737166.89,1.32,4.4285844,4.3374285,4.5038868,0.64188938,2018-04-16 21:21:36.000001209
737166.97,1.16,4.413092,4.321936,4.4883943,0.64322212,2018-04-16 23:16:47.999997589
737167.04,1.16,4.3987651,4.3076091,4.4740675,0.64106722,2018-04-17 00:57:36.000003222
737167.21,0.63,4.3966406,4.3054846,4.471943,0.64266937,2018-04-17 05:02:23.999996777
737167.32,2.69,4.4101436,4.3189877,4.485446,0.63875485,2018-04-17 07:40:47.999995576
737167.56,1.32,4.4102745,4.3191185,4.4855769,0.63580438,2018-04-17 13:26:24.000004829
737167.65,1.66,4.4106746,4.3195186,4.4859769,0.6351934,2018-04-17 15:36:00.000002013
737167.76,0.63,4.3999053,4.3087493,4.4752077,0.63411132,2018-04-17 18:14:24.000000803
737167.95,1.32,4.3985044,4.3073485,4.4738068,0.63412002,2018-04-17 22:47:59.999995973
737167.99,1.32,4.4009198,4.3097638,4.4762222,0.63307121,2018-04-17 23:45:35.999999196
737168.08,1.47,4.3965068,4.3053508,4.4718092,0.63318118,2018-04-18 01:55:11.999996379
737168.09,0.79,4.3950615,4.3039055,4.4703639,0.63689467,2018-04-18 02:09:35.999997183
737168.21,0.88,4.3996973,4.3085414,4.4749997,0.63651328,2018-04-18 05:02:23.999996777
737168.21,0.88,4.3996973,4.3085414,4.4749997,0.64287744,2018-04-18 05:02:23.999996777
737168.21,0.58,4.4014032,4.3102473,4.4767056,0.63651328,2018-04-18 05:02:23.999996777
737168.21,0.58,4.4014032,4.3102473,4.4767056,0.64287744,2018-04-18 05:02:23.999996777
737168.3,1.16,4.4016546,4.3104986,4.4769569,0.64326692,2018-04-18 07:12:00.000004026
737168.55,0.88,4.3984172,4.3072612,4.4737196,0.64424646,2018-04-18 13:12:00.000004026
737168.64,1.32,4.4023564,4.3112005,4.4776588,0.64048012,2018-04-18 15:21:36.000001209
737168.67,1.32,4.4146749,4.3235189,4.4899772,0.64008286,2018-04-18 16:04:48.000003620
737168.77,1.11,4.41402,4.3228641,4.4893224,0.63604804,2018-04-18 18:28:48.000001607
737168.85,1.16,4.4652191,4.3740632,4.5405215,0.63408784,2018-04-18 20:23:59.999997986
737168.93,0.63,4.4738007,4.3826448,4.5491031,0.63252867,2018-04-18 22:19:12.000004423
737169.03,1.47,4.4723193,4.3811634,4.5476217,0.63164803,2018-04-19 00:43:12.000002410
737169.62,1.11,4.4630918,4.3719359,4.5383942,0.63001045,2018-04-19 14:52:47.999999593
737169.62,1.11,4.4630918,4.3719359,4.5383942,0.63326865,2018-04-19 14:52:47.999999593
737169.62,0.63,4.4727594,4.3816035,4.5480618,0.63001045,2018-04-19 14:52:47.999999593
737169.62,0.63,4.4727594,4.3816035,4.5480618,0.63326865,2018-04-19 14:52:47.999999593
737169.69,0.63,4.4773272,4.3861713,4.5526296,0.62994174,2018-04-19 16:33:35.999995170
737169.71,0.63,4.478974,4.3878181,4.5542764,0.62989,2018-04-19 17:02:23.999996777
737169.72,0.55,4.4814356,4.3902796,4.556738,0.63426772,2018-04-19 17:16:47.999997589
737169.78,2.66,4.5107641,4.4196082,4.5860665,0.6333437,2018-04-19 18:43:12.000002410
737169.84,1.53,4.5232021,4.4320462,4.5985045,0.62947322,2018-04-19 20:09:35.999997183
737169.88,0.63,4.5262862,4.4351302,4.6015886,0.63145056,2018-04-19 21:07:12.000000406
737170.05,1.16,4.5226895,4.4315335,4.5979919,0.62572812,2018-04-20 01:12:00.000004026
737170.09,1.94,4.5270528,4.4358968,4.6023552,0.62286911,2018-04-20 02:09:35.999997183
737170.16,1.13,4.5263416,4.4351857,4.601644,0.62408851,2018-04-20 03:50:24.000002816
737170.23,0.63,4.5231851,4.4320291,4.5984875,0.62437955,2018-04-20 05:31:11.999998392
737171.41,1.6,4.4921265,4.4009705,4.5674289,0.62843424,2018-04-21 09:50:24.000002816
737171.47,0.88,4.4926963,4.4015404,4.5679987,0.63035513,2018-04-21 11:16:47.999997589
737171.66,1.11,4.4885073,4.3973514,4.5638097,0.6294842,2018-04-21 15:50:24.000002816
