Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737798.69,0.79,4.5019808,4.4108249,4.5772832,0.65721854,2020-01-08 16:33:35.999995170,0.0
737798.69,0.79,4.5019808,4.4108249,4.5772832,0.66007262,2020-01-08 16:33:35.999995170,0.0
737798.69,0.55,4.499652,4.408496,4.5749544,0.65721854,2020-01-08 16:33:35.999995170,0.0
737798.69,0.55,4.499652,4.408496,4.5749544,0.66007262,2020-01-08 16:33:35.999995170,0.0
737798.72,0.95,4.5007106,4.4095547,4.576013,0.65889446,2020-01-08 17:16:47.999997589,0.0
737798.73,1.47,4.507543,4.4163871,4.5828454,0.65916313,2020-01-08 17:31:11.999998392,0.0
737798.73,1.47,4.507543,4.4163871,4.5828454,0.66263759,2020-01-08 17:31:11.999998392,0.0
737798.73,1.63,4.5122953,4.4211394,4.5875977,0.65916313,2020-01-08 17:31:11.999998392,0.0
737798.73,1.63,4.5122953,4.4211394,4.5875977,0.66263759,2020-01-08 17:31:11.999998392,0.0
737798.74,0.63,4.511401,4.4202451,4.5867034,0.66192301,2020-01-08 17:45:35.999999196,0.0
737798.75,1.08,4.5144252,4.4232692,4.5897276,0.66019789,2020-01-08 18:00:00.000000000,0.0
737798.75,1.08,4.5144252,4.4232692,4.5897276,0.65329955,2020-01-08 18:00:00.000000000,0.0
737798.75,1.11,4.7517967,4.6606407,4.8270991,0.66019789,2020-01-08 18:00:00.000000000,0.0
737798.75,1.11,4.7517967,4.6606407,4.8270991,0.65329955,2020-01-08 18:00:00.000000000,0.0
737798.77,0.63,4.7649983,4.6738423,4.8403006,0.6502286,2020-01-08 18:28:48.000001607,0.0
737798.78,0.88,4.774078,4.6829221,4.8493804,0.64745054,2020-01-08 18:43:12.000002410,0.0
737798.82,0.55,4.7728743,4.6817183,4.8481767,0.6503116,2020-01-08 19:40:47.999995576,0.0
737798.82,0.55,4.7728743,4.6817183,4.8481767,0.65060385,2020-01-08 19:40:47.999995576,0.0
737798.82,0.58,4.7736257,4.6824698,4.8489281,0.6503116,2020-01-08 19:40:47.999995576,0.0
737798.82,0.58,4.7736257,4.6824698,4.8489281,0.65060385,2020-01-08 19:40:47.999995576,0.0
737798.86,0.63,4.7700336,4.6788777,4.845336,0.64928897,2020-01-08 20:38:23.999998790,0.0
737798.87,0.95,4.7710719,4.6799159,4.8463742,0.64995441,2020-01-08 20:52:47.999999593,0.0
737798.88,0.51,4.7695993,4.6784433,4.8449017,0.65327502,2020-01-08 21:07:12.000000406,0.0
